,회사명,거래소코드,회계년도,정상영업이익증가율,순이익증가율,매출액증가율,주당순손익,부채비율,매출액정상영업이익률
0,(주)BNK금융지주,138930,2011,,,,,,
1,(주)BNK금융지주,138930,2012,,,,,,
2,(주)BNK금융지주,138930,2013,,,,,,
3,(주)BNK금융지주,138930,2014,,,,,,
4,(주)BNK금융지주,138930,2015,,,,,,
5,(주)BNK금융지주,138930,2016,,,,,,
6,(주)BNK금융지주,138930,2017,,,,,,
7,(주)BNK금융지주,138930,2018,,,,,,
8,(주)BNK금융지주,138930,2019,,,,,,
9,(주)BNK금융지주,138930,2020,,,,,,
10,(주)BNK금융지주,138930,2021,,,,,,
11,(주)BNK금융지주,138930,2022,,,,,,
12,(주)DB하이텍,990,2007,-347.17031058499856,119.42007550486969,-18.315969294622438,0.0,267.2890197386937,1.3035969797319242
13,(주)DB하이텍,990,2008,-125.13911301541371,-172.36478836783587,-14.245579312529124,-178.0,271.00203456820793,0.3873995696286741
14,(주)DB하이텍,990,2009,-570.1479238609079,323.4550143115051,-37.0503679583929,-5164.0,336.28084312575027,-7.839908072193921
15,(주)DB하이텍,990,2010,32.788826691068394,-58.32718747051463,-47.164037788884656,-1656.0,233.9711814064293,-0.7665226506963113
16,(주)DB하이텍,990,2011,-948.5791471463256,409.02352675148086,-18.01244400412011,-1389.0,300.17319342736454,-2.095781173359394
17,(주)DB하이텍,990,2012,-9.271473149851037,-283.34263902000345,-4.856243091850722,-254.0,308.84872677074,1.1427541279541025
18,(주)DB하이텍,990,2013,-88.01709010714853,265.06893843424393,0.763696784778872,-1023.0,352.7044286276372,1.619444336030913
19,(주)DB하이텍,990,2014,19.63611992920594,470.1508604180137,2.8651308685601444,-1448.0,604.8958172640619,5.700886435222091
20,(주)DB하이텍,990,2015,75.89077590039359,23.735466690702715,24.37550999070368,2875.0,310.7206830319986,19.548270919118263
21,(주)DB하이텍,990,2016,3.5709672994775064,46.306188568082256,4.296852086693798,1756.0,195.3018827484542,22.847770840954016
22,(주)DB하이텍,990,2017,-26.681907624769185,-61.46844505277993,-6.172744696021517,1486.0,142.87958778234372,24.54471498861923
23,(주)DB하이텍,990,2018,19.89271421670164,-3.668385819820125,5.560601706946143,1596.0,96.0351981777964,17.56989979683585
24,(주)DB하이텍,990,2019,25.312486770896232,42.28934104145445,4.1384242160180245,2122.0,75.65878861420988,22.414108109831183
25,(주)DB하이텍,990,2020,-12.893549939379614,-6.574379214802048,-0.4155826880747851,3510.0,48.08653805853926,29.505957286427478
26,(주)DB하이텍,990,2021,46.18499298185091,56.94676316519495,19.58464815577265,4591.0,38.94856656069485,30.816221290888684
27,(주)DB하이텍,990,2022,3.358323658943224,6.140854718056589,2.6709490469037718,11284.0,30.26731926557612,48.1242469126298
28,(주)JB금융지주,175330,2014,,,,,,
29,(주)JB금융지주,175330,2015,,,,,,
30,(주)JB금융지주,175330,2016,,,,,,
31,(주)JB금융지주,175330,2017,,,,,,
32,(주)JB금융지주,175330,2018,,,,,,
33,(주)JB금융지주,175330,2019,,,,,,
34,(주)JB금융지주,175330,2020,,,,,,
35,(주)JB금융지주,175330,2021,,,,,,
36,(주)JB금융지주,175330,2022,,,,,,
37,(주)KB금융지주,105560,2009,,,,,,
38,(주)KB금융지주,105560,2010,,,,,,
39,(주)KB금융지주,105560,2011,,,,,,
40,(주)KB금융지주,105560,2012,,,,,,
41,(주)KB금융지주,105560,2013,,,,,,
42,(주)KB금융지주,105560,2014,,,,,,
43,(주)KB금융지주,105560,2015,,,,,,
44,(주)KB금융지주,105560,2016,,,,,,
45,(주)KB금융지주,105560,2017,,,,,,
46,(주)KB금융지주,105560,2018,,,,,,
47,(주)KB금융지주,105560,2019,,,,,,
48,(주)KB금융지주,105560,2020,,,,,,
49,(주)KB금융지주,105560,2021,,,,,,
50,(주)KB금융지주,105560,2022,,,,,,
51,(주)강원랜드,35250,2007,2.8596333304643395,-1.4727831038139063,5.868762678481809,0.0,25.21559873623913,39.79602254712552
52,(주)강원랜드,35250,2008,-0.1749157369211236,1.469675450888786,8.03363351011444,1332.0,23.47689944017653,41.58645984916112
53,(주)강원랜드,35250,2009,18.635842514145605,20.7475813923206,6.68162278918585,1568.0,20.87705784312255,43.6053068622167
54,(주)강원랜드,35250,2010,19.376799276897728,18.023556063311947,13.185206935274094,1724.0,17.796775997573626,46.717282127561326
55,(주)강원랜드,35250,2011,18.33725771216429,9.962734484053136,10.616495370827964,0.0,15.7559644668647,41.056968102776416
56,(주)강원랜드,35250,2012,3.699578908235702,1.1154031327001408,8.782338669694559,1260.0,20.03857910309761,33.663032670120685
57,(주)강원랜드,35250,2013,45.35483397849879,37.26106511754559,21.044775809099693,1330.0,16.706791382047562,33.79412413519107
58,(주)강원랜드,35250,2014,7.4150456648156435,4.900119060841778,10.78003774694565,1539.0,18.627620382071555,35.083672157050295
59,(주)강원랜드,35250,2015,6.744058800014148,22.21332820710431,6.32705554920707,0.0,20.85812801853664,38.70319503384811
60,(주)강원랜드,35250,2016,0.8689929541759422,0.5291878872652364,6.385903321409464,0.0,17.84704889931863,38.84833778967837
61,(주)강원랜드,35250,2017,1.6169669268661282,7.770814633216418,2.0873061853320385,0.0,18.545990669174387,36.13986572852977
62,(주)강원랜드,35250,2018,7.7663092983971715,-1.3615792967828169,8.968532442478105,0.0,16.919709740947532,33.597112021694784
63,(주)강원랜드,35250,2019,-19.42401219271218,152.5274508182736,11.329598402538322,0.0,12.950198229476214,38.09834476069505
64,(주)강원랜드,35250,2020,-37.504368224628095,-10.323368176166207,121.22763504915008,0.0,13.869409887740582,-102.36353448353115
65,(주)강원랜드,35250,2021,798.353951353268,-2.359168683913744,20.446185383307853,0.0,14.718019472925212,-5.975792598690066
66,(주)강원랜드,35250,2022,69.72369513050303,98.93757532975306,27.623532966250647,0.0,18.2102799784772,21.282434970860734
67,(주)녹십자,6280,2007,17.82551673910296,24.349591349715222,11.86848957573765,0.0,80.97218541776871,14.700008740169428
68,(주)녹십자,6280,2008,2.710890410879004,-47.38291443501363,13.156969657363916,4409.0,97.10882916560936,13.762590074375126
69,(주)녹십자,6280,2009,2.70061594251572,5.844631164559435,12.894179406987003,4208.0,98.7635368453885,12.90134652855244
70,(주)녹십자,6280,2010,60.28053799442071,80.51604740654855,19.47397814741721,12324.0,52.82069622845973,22.56919724938097
71,(주)녹십자,6280,2011,218.98167849895884,214.5120688674133,25.54651285499285,0.0,38.68128718525528,13.45454091617708
72,(주)녹십자,6280,2012,172.2557801151092,172.6805373211465,18.535818494912363,0.0,39.194253389669136,13.159791143329755
73,(주)녹십자,6280,2013,160.2370482770338,103.75467797908304,26.13916340281368,0.0,32.14030451082052,11.3556550896997
74,(주)녹십자,6280,2014,165.1381071252049,237.94200648159028,19.815410329583663,0.0,44.43760882749936,11.838530932183655
75,(주)녹십자,6280,2015,59.42011844029461,96.59623280757395,9.912201673567113,0.0,38.146819927016594,11.714100802995324
76,(주)녹십자,6280,2016,43.87116953165464,35.742780025776064,7.922806443734965,0.0,52.03641140676777,7.924893175278298
77,(주)녹십자,6280,2017,21.53038395990248,5.72455942834823,7.844725801815816,0.0,53.88559204833092,9.37823767765263
