,회사명,거래소코드,회계년도,당기순이익,영업손익,매출액
0,(주)BNK금융지주,138930,2011,,,
1,(주)BNK금융지주,138930,2012,,,
2,(주)BNK금융지주,138930,2013,,,
3,(주)BNK금융지주,138930,2014,,,
4,(주)BNK금융지주,138930,2015,,,
5,(주)BNK금융지주,138930,2016,,,
6,(주)BNK금융지주,138930,2017,,,
7,(주)BNK금융지주,138930,2018,,,
8,(주)BNK금융지주,138930,2019,,,
9,(주)BNK금융지주,138930,2020,,,
10,(주)BNK금융지주,138930,2021,,,
11,(주)BNK금융지주,138930,2022,,,
12,(주)DB하이텍,990,2006,2276757.0,23646591.0,1144404300.0
13,(주)DB하이텍,990,2007,-53586804.0,-38254427.0,1462818466.0
14,(주)DB하이텍,990,2008,-299266983.0,33826453.0,1880810771.0
15,(주)DB하이텍,990,2009,-183352446.0,-136195841.0,1236478565.0
16,(주)DB하이텍,990,2010,-191152903.0,-378471909.0,620043034.0
17,(주)DB하이텍,990,2011,-97946584.0,-43150444.0,552216245.0
18,(주)DB하이텍,990,2012,-31341318.0,-15621631.0,590786488.0
19,(주)DB하이텍,990,2013,-83046768.0,-9610612.0,493752028.0
20,(주)DB하이텍,990,2014,-77008844.0,45560248.0,567718224.0
21,(주)DB하이텍,990,2015,126733352.0,124968815.0,666594987.0
22,(주)DB하이텍,990,2016,88344018.0,172427930.0,773140180.0
23,(주)DB하이텍,990,2017,110175089.0,143195168.0,679737744.0
24,(주)DB하이텍,990,2018,86828768.0,112993143.0,669279136.0
25,(주)DB하이텍,990,2019,104637012.0,181292188.0,807416423.0
26,(주)DB하이텍,990,2020,166025591.0,239335181.0,935919766.0
27,(주)DB하이텍,990,2021,316891852.0,399106778.0,1214682040.0
28,(주)DB하이텍,990,2022,558836662.0,768746686.0,1675287534.0
29,(주)JB금융지주,175330,2013,,,
30,(주)JB금융지주,175330,2014,,,
31,(주)JB금융지주,175330,2015,,,
32,(주)JB금융지주,175330,2016,,,
33,(주)JB금융지주,175330,2017,,,
34,(주)JB금융지주,175330,2018,,,
35,(주)JB금융지주,175330,2019,,,
36,(주)JB금융지주,175330,2020,,,
37,(주)JB금융지주,175330,2021,,,
38,(주)JB금융지주,175330,2022,,,
39,(주)KB금융지주,105560,2008,,,
40,(주)KB금융지주,105560,2009,,,
41,(주)KB금융지주,105560,2010,,,
42,(주)KB금융지주,105560,2011,,,
43,(주)KB금융지주,105560,2012,,,
44,(주)KB금융지주,105560,2013,,,
45,(주)KB금융지주,105560,2014,,,
46,(주)KB금융지주,105560,2015,,,
47,(주)KB금융지주,105560,2016,,,
48,(주)KB금융지주,105560,2017,,,
49,(주)KB금융지주,105560,2018,,,
50,(주)KB금융지주,105560,2019,,,
51,(주)KB금융지주,105560,2020,,,
52,(주)KB금융지주,105560,2021,,,
53,(주)KB금융지주,105560,2022,,,
54,(주)강원랜드,35250,2006,247935896.0,326154762.0,869495601.0
55,(주)강원랜드,35250,2007,292776710.0,418174770.0,1066507237.0
56,(주)강원랜드,35250,2008,309254549.0,470761907.0,1149282882.0
57,(주)강원랜드,35250,2009,390000453.0,463657864.0,1206658712.0
58,(주)강원랜드,35250,2010,426209186.0,555663764.0,1313788411.0
59,(주)강원랜드,35250,2011,381175313.0,488541474.0,1265686425.0
60,(주)강원랜드,35250,2012,306228988.0,404867665.0,1296191223.0
61,(주)강원랜드,35250,2013,297596347.0,388041305.0,1361286598.0
62,(주)강원랜드,35250,2014,359348568.0,513172053.0,1496541441.0
63,(주)강원랜드,35250,2015,441629101.0,595400402.0,1633716839.0
64,(주)강원랜드,35250,2016,454533659.0,618616288.0,1696532511.0
65,(주)강원랜드,35250,2017,437540507.0,530897334.0,1604470055.0
66,(주)강원랜드,35250,2018,297236881.0,430699991.0,1438059299.0
67,(주)강원랜드,35250,2019,334653892.0,501153152.0,1520080449.0
68,(주)강원랜드,35250,2020,-275879104.0,-431583874.0,478578866.0
69,(주)강원랜드,35250,2021,-10582086.0,-52695286.0,788432830.0
70,(주)강원랜드,35250,2022,115612768.0,217565214.0,1270685819.0
71,(주)녹십자,6280,2006,34763353.0,54864115.0,405117677.0
72,(주)녹십자,6280,2007,44357145.0,58445666.0,442299046.0
73,(주)녹십자,6280,2008,48872734.0,67931578.0,516096685.0
74,(주)녹십자,6280,2009,80524433.0,119388375.0,643208349.0
75,(주)녹십자,6280,2010,113974766.0,152337236.0,793048919.0
76,(주)녹십자,6280,2011,57600774.0,88336683.0,767911771.0
77,(주)녹십자,6280,2012,55611788.0,74355683.0,811774313.0
78,(주)녹십자,6280,2013,72027708.0,78808461.0,888168207.0
79,(주)녹십자,6280,2014,86789123.0,96965896.0,975327106.0
80,(주)녹십자,6280,2015,95687082.0,91680270.0,1047812247.0
81,(주)녹십자,6280,2016,65152451.0,78451576.0,1197903918.0
82,(주)녹십자,6280,2017,56711043.0,90297778.0,1287916286.0
83,(주)녹십자,6280,2018,34249900.0,50150708.0,1334877810.0
84,(주)녹십자,6280,2019,-11287400.0,40254540.0,1369709727.0
85,(주)녹십자,6280,2020,89270741.0,50252526.0,1504115279.0
86,(주)녹십자,6280,2021,136949879.0,73661621.0,1537825750.0
87,(주)녹십자,6280,2022,69414785.0,81263666.0,1711312740.0
88,(주)녹십자홀딩스,5250,2006,17835837.0,48783065.0,928417829.0
89,(주)녹십자홀딩스,5250,2007,41042947.0,69475305.0,1132916307.0
90,(주)녹십자홀딩스,5250,2008,36316890.0,62969196.0,1233147505.0
91,(주)녹십자홀딩스,5250,2009,75264340.0,131491079.0,1523878840.0
92,(주)녹십자홀딩스,5250,2010,130974351.0,170580696.0,842803462.0
93,(주)녹십자홀딩스,5250,2011,57069439.0,99800853.0,817952804.0
94,(주)녹십자홀딩스,5250,2012,90112725.0,88978261.0,856575203.0
95,(주)녹십자홀딩스,5250,2013,80790983.0,94901863.0,938298393.0
96,(주)녹십자홀딩스,5250,2014,101469183.0,115192884.0,1044768160.0
97,(주)녹십자홀딩스,5250,2015,112848610.0,107609076.0,1132876997.0
98,(주)녹십자홀딩스,5250,2016,74263537.0,99255538.0,1354466206.0
99,(주)녹십자홀딩스,5250,2017,70728142.0,111971957.0,1465489007.0
100,(주)녹십자홀딩스,5250,2018,19378934.0,49332045.0,1548714795.0
101,(주)녹십자홀딩스,5250,2019,-30476552.0,30379584.0,1524799074.0
102,(주)녹십자홀딩스,5250,2020,179995784.0,70732030.0,1719325650.0
103,(주)녹십자홀딩스,5250,2021,127657537.0,86244225.0,1840558603.0
104,(주)녹십자홀딩스,5250,2022,58897359.0,71159596.0,2079559971.0
105,(주)농심,4370,2006,112900722.0,141391858.0,1671732377.0
106,(주)농심,4370,2007,103385136.0,115117833.0,1561684847.0
107,(주)농심,4370,2008,78652078.0,104601467.0,1760099644.0
108,(주)농심,4370,2009,127583646.0,114799754.0,2006931305.0
109,(주)농심,4370,2010,139760984.0,163112631.0,2082830180.0
110,(주)농심,4370,2011,83877581.0,115843797.0,2170883423.0
111,(주)농심,4370,2012,-9166417.0,96891951.0,2175710560.0
112,(주)농심,4370,2013,86896539.0,92602717.0,2086651379.0
113,(주)농심,4370,2014,64454972.0,73543113.0,2041702670.0
114,(주)농심,4370,2015,117412116.0,118287933.0,2181623581.0
115,(주)농심,4370,2016,199229661.0,89702884.0,2217015272.0
116,(주)농심,4370,2017,90685629.0,96383976.0,2208260640.0
117,(주)농심,4370,2018,84301647.0,88559996.0,2236436215.0
118,(주)농심,4370,2019,71068947.0,78816049.0,2343942952.0
119,(주)농심,4370,2020,149048288.0,160297492.0,2639795633.0
120,(주)농심,4370,2021,99637363.0,106139721.0,2662982988.0
121,(주)농심,4370,2022,116033570.0,112172857.0,3129065208.0
122,(주)대우건설,47040,2006,418827990.0,643667326.0,5807228759.0
123,(주)대우건설,47040,2007,991686927.0,581915884.0,6155423847.0
124,(주)대우건설,47040,2008,251267586.0,358005850.0,6591467489.0
125,(주)대우건설,47040,2009,104005325.0,239665947.0,7108206290.0
126,(주)대우건설,47040,2010,-827720799.0,-991448108.0,6713401582.0
127,(주)대우건설,47040,2011,173553923.0,331859285.0,7019591544.0
128,(주)대우건설,47040,2012,173028930.0,345686550.0,8223432761.0
129,(주)대우건설,47040,2013,-718036005.0,-244664406.0,8782195639.0
130,(주)대우건설,47040,2014,102110187.0,426972474.0,9995022699.0
131,(주)대우건설,47040,2015,142037371.0,343433751.0,9935734306.0
132,(주)대우건설,47040,2016,-754927284.0,-467242255.0,11105930098.0
133,(주)대우건설,47040,2017,257893627.0,429026367.0,11766840488.0
134,(주)대우건설,47040,2018,297330432.0,628733744.0,10605493845.0
135,(주)대우건설,47040,2019,201239572.0,364061075.0,8651852221.0
136,(주)대우건설,47040,2020,282603723.0,558257521.0,8136705737.0
137,(주)대우건설,47040,2021,484926502.0,738313485.0,8685207680.0
138,(주)대우건설,47040,2022,508010239.0,760006515.0,10419213132.0
