종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"025000","KPX케미칼","52400","800","1.55","52000","52400","51500","2542","132232400","253616000000","4840000"
"092230","KPX홀딩스","61200","-400","-0.65","61600","61600","60700","62","3785200","258548335200","4224646"
"000040","KR모터스","500","0","0.00","501","502","478","1082604","527636647","64491045000","128982090"
"044450","KSS해운","6480","10","0.15","6470","6570","6470","18746","122274620","150244502400","23185880"
"030200","KT","29800","200","0.68","29550","30050","29350","633383","18877567886","7781131878400","261111808"
"033780","KT&G","101500","0","0.00","101500","102500","100500","290632","29441941500","13935188445500","137292497"
"030210","KTB투자증권","2960","80","2.78","2885","2980","2885","81176","238356805","178529712320","60314092"
"058850","KTcs","2485","35","1.43","2455","2500","2440","358373","886850325","106072225000","42685000"
"093050","LF","24850","-200","-0.80","24600","25200","24600","42290","1053507250","726614000000","29240000"
"003550","LG","69900","1200","1.75","69000","70500","68700","145775","10180559700","12061743456900","172557131"
"034220","LG디스플레이","18050","-150","-0.82","18250","18300","17900","793205","14319667600","6458573385000","357815700"
"001120","LG상사","15350","0","0.00","15200","15650","15200","79580","1229214400","594966000000","38760000"
"051900","LG생활건강","1101000","20000","1.85","1082000","1111000","1077000","23839","26229171000","17195634897000","15618197"
"051905","LG생활건강우","656000","2000","0.31","654000","658000","647000","1745","1143141000","1377401232000","2099697"
"003555","LG우","40750","-450","-1.09","41200","41200","40750","615","25206700","135073087750","3314677"
"032640","LG유플러스","17650","650","3.82","17000","17800","17000","1480058","26019247650","7706190521650","436611361"
"011070","LG이노텍","86400","-1300","-1.48","87200","87900","86300","99793","8666106500","2044838044800","23667107"
"066570","LG전자","62300","400","0.65","62300","63500","62100","464747","29137707700","10195258812200","163647814"
"066575","LG전자우","26350","200","0.76","26350","26450","26150","17884","471131600","452850889200","17185992"
"108670","LG하우시스","56600","-200","-0.35","56800","57700","56600","11882","676490800","507570122000","8967670"
"108675","LG하우시스우","31950","0","0.00","31600","32150","31600","454","14464050","32982943500","1032330"
"051910","LG화학","347000","0","0.00","349000","352500","345500","107893","37503088000","24495543021000","70592343"
"051915","LG화학우","195500","-500","-0.26","196000","198000","194000","10720","2095612000","1503160400000","7688800"
"079550","LIG넥스원","36950","3250","9.64","33650","37750","33650","300059","10990372600","812900000000","22000000"
"006260","LS","49100","600","1.24","48400","49850","48400","65316","3222831400","1581020000000","32200000"
"000680","LS네트웍스","2480","0","0.00","2500","2530","2455","6315","15611760","195431479680","78803016"
"010120","LS산전","49000","-350","-0.71","48900","50300","48900","74668","3694915800","1470000000000","30000000"
"229640","LS전선아시아","5630","30","0.54","5650","5660","5590","36342","204366080","172418068770","30624879"
"023150","MH에탄올","5890","230","4.06","5660","5900","5660","6402","37251140","43459518140","7378526"
"035420","NAVER","122000","-500","-0.41","122500","123000","120500","322665","39344095000","20107234190000","164813395"
"181710","NHN엔터테인먼트","57300","300","0.53","56800","57600","56200","24078","1372887700","1121075932500","19565025"
"005940","NH투자증권","13050","100","0.77","13000","13150","12900","658710","8560670150","3672385975350","281408887"
"005945","NH투자증권우","8810","10","0.11","8830","8840","8710","69476","609757910","166253228080","18870968"
"034310","NICE","17950","50","0.28","17650","18000","17650","21580","386272600","679987285000","37882300"
"008260","NI스틸","2270","-10","-0.44","2260","2300","2240","75676","170955540","64922265590","28600117"
"004250","NPC","3765","-65","-1.70","3835","3840","3755","2271","8645490","138250800000","36720000"
"004255","NPC우","2235","25","1.13","2170","2235","2160","2063","4479970","11800800000","5280000"
"010060","OCI","107000","2500","2.39","104000","108500","104000","96229","10306502500","2551882697000","23849371"
"005490","POSCO","243000","1500","0.62","244000","245000","241000","130754","31720146000","21186400905000","87186835"
"100840","S&TC","11050","300","2.79","10750","11300","10700","5049","55087300","80633507500","7297150"
"064960","S&T모티브","27050","-850","-3.05","27650","27950","27000","30044","818283700","395555828800","14623136"
"003570","S&T중공업","7200","-50","-0.69","7200","7230","6970","4709","33244890","233808760800","32473439"
"036530","S&T홀딩스","13000","550","4.42","12500","13500","12350","34783","448648250","211950518000","16303886"
"010950","S-Oil","97700","-3300","-3.27","100000","100500","97200","552703","54218490100","10999338778400","112582792"
"010955","S-Oil우","70400","-2700","-3.69","72100","72800","70100","22370","1585779100","283143660800","4021927"
"034120","SBS","20000","400","2.04","19550","20050","19550","26306","525081150","365051640000","18252582"
"101060","SBS미디어홀딩스","2040","0","0.00","2040","2065","2010","27239","55341300","285388227600","139896190"
"004060","SG세계물산","736","15","2.08","716","736","712","324872","236079371","148984770560","202424960"
"001380","SG충방","2895","-65","-2.20","2850","3035","2830","2112287","6161133265","130171193985","44964143"
"002360","SH에너지화학","1100","5","0.46","1095","1115","1085","368115","405596110","122247103000","111133730"
"009160","SIMPAC","2440","20","0.83","2445","2475","2410","21319","51739120","159648019040","65429516"
"123700","SJM","3020","-20","-0.66","3040","3050","3020","3892","11802295","47126791960","15604898"
"025530","SJM홀딩스","3425","-35","-1.01","3385","3460","3340","1995","6748535","51148977400","14934008"
"034730","SK","260000","2000","0.78","258500","261000","257500","63169","16353312000","18293677220000","70360297"
"011790","SKC","35800","400","1.13","35350","36350","35350","109729","3953278550","1343737069000","37534555"
"018670","SK가스","70700","-1200","-1.67","72300","72300","70500","14231","1008562800","640129606900","9054167"
"001740","SK네트웍스","5200","-70","-1.33","5260","5320","5160","1084547","5680065140","1290575764400","248187647"
"001745","SK네트웍스우","51000","0","0.00","51000","51000","50000","339","17143100","5796048000","113648"
"006120","SK디스커버리","26100","100","0.38","26150","26600","26050","16877","442684400","496888015500","19037855"
"006125","SK디스커버리우","15250","-50","-0.33","15500","15500","15050","660","10081850","20716438750","1358455"
"210980","SK디앤디","26750","-450","-1.65","26950","27200","26500","18720","502333100","432146250000","16155000"
"03473K","SK우","127500","-1500","-1.16","129000","131500","127500","2244","287876000","72182212500","566135"
"096770","SK이노베이션","179500","500","0.28","177500","180500","176500","142183","25409727000","16597568738000","92465564"
"096775","SK이노베이션우","118500","-2500","-2.07","121000","121500","117500","10299","1223454500","147938481000","1248426"
"001510","SK증권","660","35","5.60","627","705","627","17752173","11938559348","311909512860","472590171"
"001515","SK증권우","3765","600","18.96","3330","4060","3190","2466056","9138863495","14730615210","3912514"
"285130","SK케미칼","70000","200","0.29","69500","71000","69500","20249","1417495600","810589640000","11579852"
"28513K","SK케미칼우","24600","-50","-0.20","24650","24800","24100","1234","30019500","35883282000","1458670"
"017670","SK텔레콤","269500","3500","1.32","265500","273000","262500","163072","43987800500","21760969114500","80745711"
"000660","SK하이닉스","60500","-1100","-1.79","61700","62300","60500","1647462","100586317600","44044143082500","728002365"
"005610","SPC삼립","127500","1500","1.19","125500","129500","125500","5324","681105500","1100198647500","8629009"
"011810","STX","11750","400","3.52","11350","12150","11200","15922","186137350","231791098500","19726902"
"077970","STX엔진","6750","140","2.12","6570","6800","6570","6091","40714660","155310102000","23008904"
"071970","STX중공업","5670","-490","-7.95","5770","6120","5420","879190","5020058810","159223414770","28081731"
"084870","TBH글로벌","2990","40","1.36","2945","3045","2940","13000","38974635","62361888810","20856819"
"002710","TCC동양","2000","10","0.50","1990","2010","1960","16893","33541670","44685000000","22342500"
"024070","WISCOM","2750","-55","-1.96","2790","2880","2750","6413","17865215","41321280000","15025920"
"037270","YG PLUS","2015","10","0.50","2040","2040","1995","68571","137892980","117213968560","58170704"
"000500","가온전선","17000","0","0.00","17200","17200","16300","2194","36956500","70725899000","4160347"
"000860","강남제비스코","25000","100","0.40","24650","25150","24550","748","18477700","162500000000","6500000"
"035250","강원랜드","32000","50","0.16","32000","32400","31900","282674","9057964100","6846096000000","213940500"
"011420","갤럭시아에스엠","1660","60","3.75","1625","1660","1585","15755","25608940","45732409040","27549644"
"002100","경농","10800","250","2.37","10600","10800","10500","317767","3385503700","234270900000","21691750"
"009450","경동나비엔","41550","-650","-1.54","41450","42700","40750","49998","2074885950","529326640500","12739510"
"267290","경동도시가스","33200","300","0.91","32900","33450","32900","1353","44703450","156606491600","4717063"
"012320","경동인베스트","37250","0","0.00","37500","37500","37150","1558","58088400","88097106750","2365023"
"000050","경방","10800","-100","-0.92","10900","10950","10700","8070","86997500","296084916000","27415270"
"214390","경보제약","10250","150","1.49","10100","10350","10000","38114","388894500","245045315000","23906860"
"012610","경인양행","5800","200","3.57","5540","5830","5540","235530","1356749300","234298917000","40396365"
"009140","경인전자","21750","-400","-1.81","22150","22300","21700","891","19407350","34164834750","1570797"
"013580","계룡건설","21750","450","2.11","21300","21950","21300","7557","164853800","194247227250","8930907"
"012200","계양전기","3350","40","1.21","3325","3380","3310","23220","77662215","109210000000","32600000"
"012205","계양전기우","7800","100","1.30","7730","8000","7610","16938","131276820","10920000000","1400000"
"004200","고려개발","4730","150","3.28","4520","4815","4520","7127","33532905","143975944970","30438889"
"002140","고려산업","2170","-5","-0.23","2165","2195","2165","39120","85059205","54118552250","24939425"
"010130","고려아연","432500","-10500","-2.37","441500","442000","431500","31179","13563403000","8161275000000","18870000"
"002240","고려제강","23250","-450","-1.90","23250","24350","23100","24943","588461700","465000000000","20000000"
"001290","골든브릿지증권","1820","-125","-6.43","1975","2010","1815","646813","1206969630","92262331980","50693589"
"009290","광동제약","6850","130","1.93","6720","6850","6710","70590","478760340","359082829350","52420851"
"017040","광명전기","2620","45","1.75","2575","2630","2560","148615","388128730","113544551300","43337615"
"017900","광전자","2025","20","1.00","2005","2050","2000","24586","49582510","117336120075","57943763"
"037710","광주신세계","180000","0","0.00","177000","180500","177000","303","54358500","288000000000","1600000"
"030610","교보증권","9120","-40","-0.44","9230","9250","9100","41691","382022660","328320000000","36000000"
"007690","국도화학","45650","1150","2.58","44750","45750","44300","7406","335404150","265254620400","5810616"
"005320","국동","2690","225","9.13","2450","2870","2450","3944557","10717783665","36961891200","13740480"
"001140","국보","11350","100","0.89","11300","11450","11250","5509","62399400","19094150400","1682304"
"002720","국제약품","4270","110","2.64","4200","4280","4195","21650","91810030","77103846890","18057107"
"083420","그린케미칼","3600","0","0.00","3600","3600","3520","8254","29531415","72000000000","20000000"
"014530","극동유화","3295","5","0.15","3300","3360","3285","15471","51191760","114894738900","34869420"
"014280","금강공업","20600","-150","-0.72","21000","21100","20400","8693","180057400","100032858400","4855964"
"014285","금강공업우","34100","-1650","-4.62","35850","35850","34000","1458","50301750","4022947500","117975"
"008870","금비","64900","500","0.78","64500","66000","64300","36","2336900","64900000000","1000000"
"001570","금양","2335","-60","-2.51","2395","2395","2335","49783","117059280","100933970900","43226540"
"002990","금호산업","11800","-300","-2.48","12150","12150","11550","80988","954723100","425217118200","36035349"
"002995","금호산업우","23850","700","3.02","23250","24000","23000","2249","52694550","6970544100","292266"
"011780","금호석유","87300","1700","1.99","85200","88200","85200","61978","5421014700","2659829424300","30467691"
"011785","금호석유우","31850","550","1.76","31350","31900","31350","4428","140326700","96298029100","3023486"
"214330","금호에이치티","7030","40","0.57","7020","7090","6820","89992","625013290","83798183490","11920083"
"001210","금호전기","6610","30","0.46","6580","6640","6490","13059","85436120","46115114480","6976568"
"073240","금호타이어","5310","20","0.38","5340","5370","5260","383429","2041616120","1525352123970","287260287"
"092440","기신정기","3435","0","0.00","3435","3445","3430","1919","6592685","100302000000","29200000"
"000270","기아차","33700","650","1.97","33200","33900","33150","652573","21956092050","13660744793900","405363347"
"024110","기업은행","14050","0","0.00","14050","14200","13900","1530971","21471581400","7867702350750","559978815"
"013700","까뮤이앤씨","1330","20","1.53","1280","1330","1280","197560","259421845","60052532400","45152280"
"004540","깨끗한나라","3045","30","1.00","3050","3065","3020","29546","89709155","113397910185","37240693"
"004545","깨끗한나라우","18150","200","1.11","17750","18150","17700","2488","44562450","6645804000","366160"
"074610","나노메딕스","5660","540","10.55","5200","5900","5140","1473903","8191482440","157377007500","27805125"
"001260","남광토건","11900","50","0.42","11850","12100","11750","37853","451251400","116946012400","9827396"
"008350","남선알미늄","2830","90","3.28","2665","2920","2660","10284423","28945033065","311806824700","110179090"
"008355","남선알미우","31500","-900","-2.78","32350","33000","30900","36066","1159697150","9698535000","307890"
"004270","남성","1910","5","0.26","1925","1985","1890","296228","572019140","69165225600","36212160"
"003920","남양유업","624000","-26000","-4.00","642000","642000","624000","730","458798000","449280000000","720000"
"003925","남양유업우","197000","500","0.25","197000","197000","197000","3","591000","32832414000","166662"
"002070","남영비비안","6160","0","0.00","6160","6160","6130","691","4251160","42306541200","6867945"
"025860","남해화학","11500","0","0.00","11450","11700","11450","63180","727924700","571306694500","49678843"
"005720","넥센","5500","110","2.04","5410","5590","5350","23216","128229200","294491873500","53543977"
"005725","넥센우","3710","65","1.78","3565","3710","3565","832","2987935","13358226000","3600600"
"002350","넥센타이어","9170","-20","-0.22","9100","9290","9010","113890","1039692930","895614432090","97667877"
"002355","넥센타이어1우B","3700","-40","-1.07","3790","3790","3700","963","3574615","24050000000","6500000"
"003580","넥스트사이언스","6100","-230","-3.63","6370","6500","6100","559443","3478238860","137311128100","22510021"
"251270","넷마블","111500","-3500","-3.04","114500","115500","111000","147134","16537126000","9507143947500","85265865"
"090350","노루페인트","8230","-110","-1.32","8350","8430","8140","85206","702304280","164600000000","20000000"
"090355","노루페인트우","8270","-10","-0.12","8110","8270","8110","995","8129030","3830052020","463126"
"000320","노루홀딩스","12250","-150","-1.21","12400","12400","12100","3806","46437050","162816599750","13291151"
"000325","노루홀딩스우","17950","-50","-0.28","17600","17950","17600","105","1876850","3325237500","185250"
"006280","녹십자","136000","1500","1.12","134500","137500","134500","34642","4733824500","1589369168000","11686538"
"005250","녹십자홀딩스","25100","700","2.87","24450","25400","24450","33385","837933400","1180408071000","47028210"
"005257","녹십자홀딩스2우","16300","200","1.24","16000","16300","16000","51","823750","13789637000","845990"
"004370","농심","254500","6500","2.62","245500","258000","245500","12268","3129185500","1548032389000","6082642"
"072710","농심홀딩스","69900","100","0.14","69800","70400","69800","930","65146100","324181521000","4637790"
"058730","다스코","8190","200","2.50","7990","8310","7990","221019","1809762510","126126000000","15400000"
"023590","다우기술","18850","0","0.00","18700","19100","18600","73300","1384671150","845735730450","44866617"
"019680","대교","6700","120","1.82","6510","6700","6510","42227","280609640","567509095000","84702850"
"019685","대교우B","4640","-55","-1.17","4700","4730","4635","18463","86018600","90141233600","19426990"
"006370","대구백화점","8800","-280","-3.08","9080","9100","8800","1308","11817110","95230176800","10821611"
"008060","대덕전자","9100","220","2.48","8780","9180","8780","318038","2880568670","709863445200","78006972"
"00806K","대덕전자1우","5530","0","0.00","5530","5560","5400","8628","47160910","18292554280","3307876"
"000490","대동공업","5180","100","1.97","5100","5200","5080","22430","115775010","122912127800","23728210"
"008110","대동전자","3345","0","0.00","3345","3460","3345","1155","3864535","35090545215","10490447"
"005750","대림B&Co","4565","-20","-0.44","4650","4665","4565","15163","69820990","76108775600","16672240"
"000210","대림산업","102500","-500","-0.49","103500","104000","101000","124916","12818361000","3567000000000","34800000"
"000215","대림산업우","38850","-1500","-3.72","40000","40450","38850","9711","381791050","147630000000","3800000"
"004440","대림씨엔에스","10350","200","1.97","10300","10800","10250","6125","63493350","131775651450","12731947"
"006570","대림통상","4180","0","0.00","4180","4230","4105","367","1526120","63640500000","15225000"
"001680","대상","25050","500","2.04","24750","25350","24700","70256","1765824800","867933026250","34648025"
"001685","대상우","12350","100","0.82","12250","12450","12250","991","12217200","16922254050","1370223"
"084690","대상홀딩스","7860","0","0.00","7900","7910","7810","2700","21226670","284630548680","36212538"
"084695","대상홀딩스우","5630","-10","-0.18","5910","5910","5630","457","2577750","5142903660","913482"
"128820","대성산업","4150","265","6.82","3970","4170","3880","58486","235141430","187727233700","45235478"
"117580","대성에너지","5400","30","0.56","5380","5410","5350","3988","21428280","148500000000","27500000"
"016710","대성홀딩스","6360","0","0.00","6360","6370","6280","3514","22174700","102328959240","16089459"
"003540","대신증권","11350","-50","-0.44","11400","11500","11250","188030","2133947750","576278090000","50773400"
"003547","대신증권2우B","8210","20","0.24","8280","8280","8140","18615","151872190","82100000000","10000000"
"003545","대신증권우","8710","20","0.23","8660","8740","8660","39119","340694360","226460000000","26000000"
"009190","대양금속","3620","40","1.12","3515","3720","3515","6497","23202985","44590917460","12317933"
"014160","대영포장","1110","5","0.45","1110","1145","1095","3246663","3627093620","120317949390","108394549"
"047040","대우건설","5390","-10","-0.19","5400","5500","5360","800642","4341589150","2240206018820","415622638"
"009320","대우부품","2095","65","3.20","2030","2095","2000","1236104","2517047630","99819155625","47646375"
"042660","대우조선해양","34150","-600","-1.73","34800","35050","33900","271421","9342561900","3661076430800","107205752"
"003090","대웅","17800","100","0.56","17650","18150","17350","103914","1841457600","1034927244000","58141980"
"069620","대웅제약","188500","2000","1.07","188500","190500","185000","46951","8831744500","2184069387500","11586575"
"000430","대원강업","3875","-10","-0.26","3885","3885","3800","25079","96176015","240250000000","62000000"
"006340","대원전선","1575","40","2.61","1535","1595","1535","315811","495542660","107268794325","68107171"
"006345","대원전선우","3685","10","0.27","3675","3725","3620","9076","33163490","9659122000","2621200"
"003220","대원제약","16150","400","2.54","15800","16300","15700","41537","667250900","308442486900","19098606"
"024890","대원화성","1815","-95","-4.97","1920","1955","1810","1992460","3729380845","74867210880","41249152"
"002880","대유에이텍","1310","15","1.16","1445","1450","1295","14275521","19601765990","135338123950","103311545"
"000300","대유플러스","854","11","1.30","859","862","851","218590","186920838","85982820840","100682460"
"012800","대창","925","-5","-0.54","947","947","924","235046","218609477","84304961575","91140499"
"015230","대창단조","42700","200","0.47","42500","43300","41950","1637","70096050","85400000000","2000000"
"001070","대한방직","14600","-100","-0.68","14900","14900","14500","5870","85832500","77380000000","5300000"
"006650","대한유화","153500","3000","1.99","152000","155500","150000","36765","5651926500","997750000000","6500000"
"001440","대한전선","1015","5","0.50","1005","1025","1005","235870","239318895","869320104135","856473009"
"084010","대한제강","5590","-20","-0.36","5660","5720","5540","23224","129870450","137775243060","24646734"
"001790","대한제당","19000","-350","-1.81","19300","19300","18900","2953","56161850","167960038000","8840002"
"001799","대한제당3우B","26000","650","2.56","25600","27000","24700","284","7364050","3371056000","129656"
"001795","대한제당우","12200","200","1.67","12100","12200","11850","794","9640900","7908967200","648276"
"001130","대한제분","176000","500","0.28","175500","176000","174000","134","23514000","297440000000","1690000"
"003490","대한항공","33050","-400","-1.20","33400","33400","32550","312363","10328076600","3134615153700","94844634"
"003495","대한항공우","13650","0","0.00","13950","14000","13600","6132","83989350","15162338100","1110794"
"005880","대한해운","21750","300","1.40","21650","21850","21500","37933","821235650","531276462000","24426504"
"003830","대한화섬","105500","500","0.48","105000","107000","104500","155","16261500","140104000000","1328000"
"016090","대현","2305","95","4.30","2210","2315","2205","214868","488409165","102070724550","44282310"
"069460","대호에이엘","5420","0","0.00","0","0","0","0","0","147070827380","27134839"
"012510","더존비즈온","51900","700","1.37","51400","52600","51400","45094","2348917600","1540013130000","29672700"
"004830","덕성","3500","90","2.64","3490","3510","3355","40826","139526570","54880000000","15680000"
"004835","덕성우","4135","15","0.36","4120","4200","4050","34218","140753105","5755920000","1392000"
"024900","덕양산업","1250","10","0.81","1265","1295","1250","89044","112664540","40706225000","32564980"
"145720","덴티움","57500","2300","4.17","55400","58800","55000","107215","6186602000","636457725000","11068830"
"002150","도화엔지니어링","8650","50","0.58","8610","8770","8610","210733","1827291740","291678000000","33720000"
"001620","동국실업","836","22","2.70","839","839","815","82893","68126963","44568892192","53312072"
"001230","동국제강","7230","160","2.26","7090","7260","7090","179955","1295328340","689978688510","95432737"
"023450","동남합성","60800","-200","-0.33","60700","61800","60500","48","2925000","80312057600","1320922"
"004140","동방","1370","10","0.74","1360","1405","1360","73572","101803825","45847855560","33465588"
"007590","동방아그로","6600","-50","-0.75","6640","6730","6600","4844","32107040","89876008200","13617577"
"005960","동부건설","7230","20","0.28","7220","7350","7110","9790","70958520","150869508960","20867152"
"005965","동부건설우","16350","950","6.17","15650","16350","15650","465","7471750","3690718200","225732"
"016380","동부제철","6420","50","0.78","6500","6500","6260","2290","14527980","174838582080","27233424"
"016385","동부제철우","41900","700","1.70","40100","43900","40050","265","10992000","6710536400","160156"
"083370","동북아12호","4970","0","0.00","0","0","0","0","0","7880730200","1585660"
"083380","동북아13호","5000","0","0.00","0","0","0","0","0","7928300000","1585660"
"026960","동서","17900","-100","-0.56","18000","18200","17650","109181","1955336300","1784630000000","99700000"
"002210","동성제약","14950","150","1.01","14700","15150","14650","487975","7276504600","370110781300","24756574"
"102260","동성코퍼레이션","5130","180","3.64","4910","5180","4910","68140","348984905","233132696100","45444970"
"005190","동성화학","13750","-50","-0.36","14100","14100","13650","1988","27403100","73364005000","5335564"
"000640","동아쏘시오홀딩스","109000","1500","1.40","107000","110500","106500","12729","1387909500","669074046000","6138294"
"170900","동아에스티","104500","500","0.48","104000","106000","103500","9272","975187500","882384206000","8443868"
"028100","동아지질","17150","300","1.78","16900","17200","16850","78622","1336747050","197225000000","11500000"
"282690","동아타이어","12700","-150","-1.17","12700","12900","12600","910","11668550","174409290500","13733015"
"001520","동양","2070","50","2.48","2020","2090","2020","268023","554763730","494076010410","238684063"
"001527","동양2우B","10750","50","0.47","10750","10750","10600","165","1764650","3317116750","308569"
"001529","동양3우B","30350","-450","-1.46","31900","32300","30200","433","13277950","2723062700","89722"
"084670","동양고속","28800","-150","-0.52","28850","28850","28600","319","9143550","83392387200","2895569"
"030790","동양네트웍스","2225","-25","-1.11","2250","2310","2185","1379889","3106921305","209898605700","94336452"
"002900","동양물산","1825","20","1.11","1825","1840","1795","789583","1436946520","119334742500","65388900"
"082640","동양생명","4770","-20","-0.42","4785","4790","4740","45201","215522560","769680450450","161358585"
"001525","동양우","9400","-70","-0.74","9620","9620","9320","189","1765460","5806671400","617731"
"008970","동양철관","1520","-25","-1.62","1550","1590","1485","3205680","4899233425","180705640800","118885290"
"092780","동양피스톤","4885","45","0.93","4875","4890","4810","94814","459482350","64327927100","13168460"
"049770","동원F&B","287500","5500","1.95","285000","292500","277000","12404","3557778500","1109498150000","3859124"
"018500","동원금속","711","0","0.00","705","720","705","105555","75013540","33242757363","46754933"
"006040","동원산업","203000","-4500","-2.17","208500","208500","202000","2939","599850000","682729600000","3363200"
"030720","동원수산","9000","-100","-1.10","9100","9170","8980","16660","150554770","41884245000","4653805"
"014820","동원시스템즈","27350","150","0.55","26950","28050","26950","8194","225965100","700666275850","25618511"
"014825","동원시스템즈우","21800","0","0.00","21250","21800","21250","20","431050","5784804400","265358"
"163560","동일고무벨트","6330","80","1.28","6320","6360","6200","4441","27788820","82290000000","13000000"
