회사명,거래소코드,회계년도,당기순이익(손실)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원)
(주)케이티앤지,033780,2015/12,1046154494,1366334874,4134035080
(주)케이티앤지,033780,2016/12,1203742347,1468833906,4468855746
(주)케이티앤지,033780,2017/12,1211446576,1441057250,4667193482
(주)케이티앤지,033780,2018/12,903359164,1253459370,4471515592
(주)케이티앤지,033780,2019/12,1037198625,1379590578,4963202297
(주)케이티앤지,033780,2020/12,1171643099,1481051152,5301617654
(주)케이티앤지,033780,2021/12,971758745,1338383480,5228351597
(주)케이티앤지,033780,2022/12,1005327163,1267649968,5851406368
(주)크래프톤,259960,2008/12,,,
(주)크래프톤,259960,2009/12,,,
(주)크래프톤,259960,2010/12,,,
(주)크래프톤,259960,2011/12,,,
(주)크래프톤,259960,2012/12,,,
(주)크래프톤,259960,2013/12,,,
(주)크래프톤,259960,2014/12,,,
(주)크래프톤,259960,2015/12,,,
(주)크래프톤,259960,2016/12,,,
(주)크래프톤,259960,2017/12,,,
(주)크래프톤,259960,2018/12,251007112,300251469,1120033964
(주)크래프톤,259960,2019/12,278859373,359296287,1087479500
(주)크래프톤,259960,2020/12,556267189,773870752,1670427919
(주)크래프톤,259960,2021/12,519877623,639639250,1886316491
(주)크래프톤,259960,2022/12,500154032,751606570,1854016091
(주)포스코인터내셔널,047050,2006/12,,,
(주)포스코인터내셔널,047050,2007/12,97315828,84072187,8215446574
(주)포스코인터내셔널,047050,2008/12,78618234,122637015,11426364427
(주)포스코인터내셔널,047050,2009/12,130910464,156887248,11543856035
(주)포스코인터내셔널,047050,2010/12,104266519,176165535,16061693159
(주)포스코인터내셔널,047050,2011/12,210718356,162571585,19457178592
(주)포스코인터내셔널,047050,2012/12,215501918,151916680,17571126133
(주)포스코인터내셔널,047050,2013/12,132993497,158871871,17108578034
(주)포스코인터내셔널,047050,2014/12,176385469,376066859,20407753120
(주)포스코인터내셔널,047050,2015/12,108577876,368804258,17526906326
(주)포스코인터내셔널,047050,2016/12,122212627,318139080,16492090197
(주)포스코인터내셔널,047050,2017/12,166818739,401313863,22571653747
(주)포스코인터내셔널,047050,2018/12,115741119,472623104,25173939721
(주)포스코인터내셔널,047050,2019/12,202398051,605317746,24422574846
(주)포스코인터내셔널,047050,2020/12,229524209,474478289,21472386358
(주)포스코인터내셔널,047050,2021/12,356487962,585385807,33948864785
(주)포스코인터내셔널,047050,2022/12,604912380,902507009,37989588330
(주)포스코퓨처엠,003670,2006/12,,,
(주)포스코퓨처엠,003670,2007/12,,,
(주)포스코퓨처엠,003670,2008/12,,,
(주)포스코퓨처엠,003670,2009/12,,,
(주)포스코퓨처엠,003670,2010/12,56938581,69567896,756053099
(주)포스코퓨처엠,003670,2011/12,91378184,116184801,1188580252
(주)포스코퓨처엠,003670,2012/12,75354775,92050265,1295651171
(주)포스코퓨처엠,003670,2013/12,58029930,74265392,1329930525
(주)포스코퓨처엠,003670,2014/12,73290205,94956901,1371066436
(주)포스코퓨처엠,003670,2015/12,32168380,56012560,1221228001
(주)포스코퓨처엠,003670,2016/12,44528773,85342098,1117704662
(주)포스코퓨처엠,003670,2017/12,103959563,103960742,1197158861
(주)포스코퓨처엠,003670,2018/12,132752044,106299428,1383593537
(주)포스코퓨처엠,003670,2019/12,101163401,89854950,1483769012
(주)포스코퓨처엠,003670,2020/12,29747509,60269660,1566235713
(주)포스코퓨처엠,003670,2021/12,133761699,121675893,1989542182
(주)포스코퓨처엠,003670,2022/12,121928567,165871670,3301915805
(주)풍산,103140,2008/12,-203873779,-21111474,1350878310
(주)풍산,103140,2009/12,149532990,177751517,2142457310
(주)풍산,103140,2010/12,152991268,241195753,2707743115
(주)풍산,103140,2011/12,40726700,123402350,2881349835
(주)풍산,103140,2012/12,61729519,127805571,2900282173
(주)풍산,103140,2013/12,60503280,133112473,3022001155
(주)풍산,103140,2014/12,73734126,127592391,3000256080
(주)풍산,103140,2015/12,51652436,111054254,2819677315
(주)풍산,103140,2016/12,137705683,217800764,2831770052
(주)풍산,103140,2017/12,150694835,241068224,2944963083
(주)풍산,103140,2018/12,62100098,107501137,2774499775
(주)풍산,103140,2019/12,17625569,41142663,2451305535
(주)풍산,103140,2020/12,71907051,121208787,2593636026
(주)풍산,103140,2021/12,243387044,314125036,3509498279
(주)풍산,103140,2022/12,175261943,231619553,4372982501
(주)하나금융지주,086790,2006/12,,,
(주)하나금융지주,086790,2007/12,,,
(주)하나금융지주,086790,2008/12,,,
(주)하나금융지주,086790,2009/12,,,
(주)하나금융지주,086790,2010/12,,,
(주)하나금융지주,086790,2011/12,,,
(주)하나금융지주,086790,2012/12,,,
(주)하나금융지주,086790,2013/12,,,
(주)하나금융지주,086790,2014/12,,,
(주)하나금융지주,086790,2015/12,,,
(주)하나금융지주,086790,2016/12,,,
(주)하나금융지주,086790,2017/12,,,
(주)하나금융지주,086790,2018/12,,,
(주)하나금융지주,086790,2019/12,,,
(주)하나금융지주,086790,2020/12,,,
(주)하나금융지주,086790,2021/12,,,
(주)하나금융지주,086790,2022/12,,,
(주)하나투어,039130,2006/12,,,
(주)하나투어,039130,2007/12,,,
(주)하나투어,039130,2008/12,5531733,13854183,181897972
(주)하나투어,039130,2009/12,-7104967,-2498461,128665538
(주)하나투어,039130,2010/12,24982976,31625182,258001229
(주)하나투어,039130,2011/12,21454353,24163233,267812824
(주)하나투어,039130,2012/12,37396165,39592577,307854268
(주)하나투어,039130,2013/12,36062740,40359407,352655319
(주)하나투어,039130,2014/12,35387288,40444440,385457930
(주)하나투어,039130,2015/12,34161709,44749505,459425683
(주)하나투어,039130,2016/12,7527451,20931953,595538710
(주)하나투어,039130,2017/12,12714207,40830361,682307266
(주)하나투어,039130,2018/12,10586798,24869121,828273952
(주)하나투어,039130,2019/12,-11951852,5936343,763194958
(주)하나투어,039130,2020/12,-218571040,-114866698,109571614
(주)하나투어,039130,2021/12,-70446260,-127293510,40258282
(주)하나투어,039130,2022/12,-64572425,-101184086,114969463
(주)하이브,352820,2016/12,,,
(주)하이브,352820,2017/12,,,
(주)하이브,352820,2018/12,,,
(주)하이브,352820,2019/12,72424095,98742469,587224478
(주)하이브,352820,2020/12,87061118,145515649,796283397
(주)하이브,352820,2021/12,140834607,190247657,1255926483
(주)하이브,352820,2022/12,48032125,236907930,1776153957
(주)한샘,009240,2006/12,,,
(주)한샘,009240,2007/12,14749810,17871888,495358679
(주)한샘,009240,2008/12,17290605,23474352,504907937
(주)한샘,009240,2009/12,21809859,30575522,633424542
(주)한샘,009240,2010/12,29326156,37320035,623897472
(주)한샘,009240,2011/12,39311800,51559703,709337324
(주)한샘,009240,2012/12,39471512,47248623,783239874
(주)한샘,009240,2013/12,61367612,79816569,1006945858
(주)한샘,009240,2014/12,86692477,110404163,1325043301
(주)한샘,009240,2015/12,114715975,146732992,1710544310
(주)한샘,009240,2016/12,127527432,159593399,1934547149
(주)한샘,009240,2017/12,95937543,140545316,2062514512
(주)한샘,009240,2018/12,89957037,56033229,1928463279
(주)한샘,009240,2019/12,42714882,55771810,1698372285
(주)한샘,009240,2020/12,66840592,93106901,2067468663
(주)한샘,009240,2021/12,57218187,69264260,2231220949
(주)한샘,009240,2022/12,-71320633,-21690245,2000906066
(주)한섬,020000,2006/12,,,
(주)한섬,020000,2007/12,46564878,63276060,321321407
(주)한섬,020000,2008/12,52527194,46087415,344655552
(주)한섬,020000,2009/12,53860484,69930284,393278493
(주)한섬,020000,2010/12,74322828,90993845,454451360
(주)한섬,020000,2011/12,87368022,115615408,508799634
(주)한섬,020000,2012/12,64137880,71045415,496351481
(주)한섬,020000,2013/12,40824265,50354120,470811788
(주)한섬,020000,2014/12,36375237,45696250,524898580
(주)한섬,020000,2015/12,72891938,66101264,616755898
(주)한섬,020000,2016/12,56475911,72028391,711998209
(주)한섬,020000,2017/12,53856248,54996447,1228675786
(주)한섬,020000,2018/12,74357934,91982724,1299209402
(주)한섬,020000,2019/12,85260970,106549799,1259801685
(주)한섬,020000,2020/12,84888784,102052975,1195899640
(주)한섬,020000,2021/12,111523597,152192854,1387401661
(주)한섬,020000,2022/12,120699266,168315661,1542221683
(주)한솔케미칼,014680,2006/12,,,
(주)한솔케미칼,014680,2007/12,5286916,9287540,165967890
(주)한솔케미칼,014680,2008/12,3089258,10031547,197975955
(주)한솔케미칼,014680,2009/12,16964142,18407769,203034574
(주)한솔케미칼,014680,2010/12,15556114,19665406,244180323
(주)한솔케미칼,014680,2011/12,18658185,20592113,297031934
(주)한솔케미칼,014680,2012/12,36085400,26776209,318850692
(주)한솔케미칼,014680,2013/12,20294730,27747450,317046839
(주)한솔케미칼,014680,2014/12,21422845,28191213,336115038
(주)한솔케미칼,014680,2015/12,34294928,49001547,368026063
(주)한솔케미칼,014680,2016/12,58922578,82147806,460400870
(주)한솔케미칼,014680,2017/12,58071494,79151814,521574392
(주)한솔케미칼,014680,2018/12,67755735,93585916,581947486
(주)한솔케미칼,014680,2019/12,91031210,111415756,587561120
(주)한솔케미칼,014680,2020/12,130080716,151933829,619277679
(주)한솔케미칼,014680,2021/12,158670882,197684583,768688181
(주)한솔케미칼,014680,2022/12,166977755,185990108,885470792
(주)한진칼,180640,2013/12,16178208,28978681,241375290
(주)한진칼,180640,2014/12,324085761,75525032,624969749
(주)한진칼,180640,2015/12,-193723899,74278876,722309232
(주)한진칼,180640,2016/12,-422943694,98977830,991024369
(주)한진칼,180640,2017/12,229432997,115286289,1149657255
(주)한진칼,180640,2018/12,-12795634,108792138,1304892515
(주)한진칼,180640,2019/12,-260570999,-3881274,1203497717
(주)한진칼,180640,2020/12,-341532739,-221140549,408827146
(주)한진칼,180640,2021/12,-35695759,-195175724,395278013
(주)한진칼,180640,2022/12,659568334,14487192,200336082
(주)한화,000880,2006/12,,,
(주)한화,000880,2007/12,525748560,1119588886,22648403378
(주)한화,000880,2008/12,456350816,1268768952,27239940797
(주)한화,000880,2009/12,927347694,1504103294,30013600006
(주)한화,000880,2010/12,1172341378,463629245,14471779544
(주)한화,000880,2011/12,93519782,313591615,12185910706
(주)한화,000880,2012/12,318643396,381452516,11503205580
(주)한화,000880,2013/12,224668731,863732422,38724968314
(주)한화,000880,2014/12,-163026544,515837908,37456840937
(주)한화,000880,2015/12,120514957,758450328,41376287959
(주)한화,000880,2016/12,1288691000,1685925000,47120215000
(주)한화,000880,2017/12,1310937000,2158931000,50404436000
(주)한화,000880,2018/12,799340000,1806148000,48740153000
(주)한화,000880,2019/12,231054000,1125717000,50412399000
(주)한화,000880,2020/12,740501000,1582045000,50926451000
(주)한화,000880,2021/12,2162057000,2927888000,52836069000
(주)한화,000880,2022/12,2243337000,2516091000,62278395000
(주)현대미포조선,010620,2006/12,,,
(주)현대미포조선,010620,2007/12,538461805,386207062,2898994826
(주)현대미포조선,010620,2008/12,538010598,577621055,4137990818
(주)현대미포조선,010620,2009/12,411131726,442753886,4029889090
(주)현대미포조선,010620,2010/12,533219467,682820180,4138124232
(주)현대미포조선,010620,2011/12,202353892,377849406,4623857520
(주)현대미포조선,010620,2012/12,86357628,92705830,4415350944
(주)현대미포조선,010620,2013/12,-267114970,-275161268,3985834602
(주)현대미포조선,010620,2014/12,-679259389,-867722993,3967477475
(주)현대미포조선,010620,2015/12,25678786,66573343,4652431643
(주)현대미포조선,010620,2016/12,39599709,207510242,4219552229
(주)현대미포조선,010620,2017/12,445156720,107948880,2453432922
(주)현대미포조선,010620,2018/12,120655434,70896249,2403016269
(주)현대미포조선,010620,2019/12,61178074,92620495,2994100904
(주)현대미포조선,010620,2020/12,-12262320,36689901,2792011090
(주)현대미포조선,010620,2021/12,-160108518,-217325424,2887212251
(주)현대미포조선,010620,2022/12,-43766777,-109066121,3716860942
(주)현대백화점,069960,2006/12,,,
(주)현대백화점,069960,2007/12,312733690,449544994,2447086214
(주)현대백화점,069960,2008/12,378355027,476994631,2540577595
(주)현대백화점,069960,2009/12,412287730,526116225,2701479815
(주)현대백화점,069960,2010/12,384569474,392230990,1270650252
(주)현대백화점,069960,2011/12,394509738,450155249,1439148214
(주)현대백화점,069960,2012/12,364401168,426287888,1519972872
(주)현대백화점,069960,2013/12,337566358,393231023,1533735006
(주)현대백화점,069960,2014/12,291023905,363655217,1551860911
(주)현대백화점,069960,2015/12,280261974,362826391,1656960042
(주)현대백화점,069960,2016/12,321112180,383166436,1831801786
(주)현대백화점,069960,2017/12,302249519,393668688,1848140316
(주)현대백화점,069960,2018/12,287418964,356659054,1862205782
(주)현대백화점,069960,2019/12,243010565,292244731,2198949660
(주)현대백화점,069960,2020/12,105056700,135863991,2273151865
(주)현대백화점,069960,2021/12,233388925,264365188,3572433182
(주)현대백화점,069960,2022/12,186026376,320928734,5014123629
(주)현대지에프홀딩스,005440,2006/12,,,
(주)현대지에프홀딩스,005440,2007/12,35518108,30968831,793166478
(주)현대지에프홀딩스,005440,2008/12,56948203,29425449,815173812
(주)현대지에프홀딩스,005440,2009/12,49948276,33857936,816513167
(주)현대지에프홀딩스,005440,2010/12,100088633,55518226,993240649
(주)현대지에프홀딩스,005440,2011/12,86473749,64248522,1336962474
(주)현대지에프홀딩스,005440,2012/12,80765690,77236958,1556583114
(주)현대지에프홀딩스,005440,2013/12,91434790,68285957,1762796387
(주)현대지에프홀딩스,005440,2014/12,97945207,78176665,1965858753
(주)현대지에프홀딩스,005440,2015/12,91455151,87910892,2112759665
(주)현대지에프홀딩스,005440,2016/12,105264422,105177969,2521747634
(주)현대지에프홀딩스,005440,2017/12,121477003,87083449,2533968139
(주)현대지에프홀딩스,005440,2018/12,127231170,137226794,3251741146
(주)현대지에프홀딩스,005440,2019/12,63939929,89886611,3124339158
(주)현대지에프홀딩스,005440,2020/12,81562551,78571680,3238489082
(주)현대지에프홀딩스,005440,2021/12,41339272,58615990,3486080421
(주)현대지에프홀딩스,005440,2022/12,42329790,60030394,3923177808
(주)현대홈쇼핑,057050,2006/12,,,
(주)현대홈쇼핑,057050,2007/12,,,
(주)현대홈쇼핑,057050,2008/12,,,
(주)현대홈쇼핑,057050,2009/12,,,
(주)현대홈쇼핑,057050,2010/12,137390958,132140987,581434668
(주)현대홈쇼핑,057050,2011/12,151906139,152522746,711600730
(주)현대홈쇼핑,057050,2012/12,,,
(주)현대홈쇼핑,057050,2013/12,,,
(주)현대홈쇼핑,057050,2014/12,,,
(주)현대홈쇼핑,057050,2015/12,111106789,104565921,895978566
(주)현대홈쇼핑,057050,2016/12,129458545,111288132,969434288
(주)현대홈쇼핑,057050,2017/12,122464406,125328430,1043130143
(주)현대홈쇼핑,057050,2018/12,166577809,112319127,1017719940
(주)현대홈쇼핑,057050,2019/12,83168959,130344228,2060366927
(주)현대홈쇼핑,057050,2020/12,112707640,154884095,2140052486
(주)현대홈쇼핑,057050,2021/12,101664965,128486910,2209872708
(주)현대홈쇼핑,057050,2022/12,86322217,110640962,2101667569
(주)호텔신라,008770,2006/12,,,
(주)호텔신라,008770,2007/12,,,
(주)호텔신라,008770,2008/12,,,
(주)호텔신라,008770,2009/12,,,
(주)호텔신라,008770,2010/12,51415147,84468255,1461417447
(주)호텔신라,008770,2011/12,56118371,97523146,1798370572
(주)호텔신라,008770,2012/12,100990802,129263059,2219638551
(주)호텔신라,008770,2013/12,10809989,86566557,2296998373
(주)호텔신라,008770,2014/12,73482882,138980016,2908977192
(주)호텔신라,008770,2015/12,18482065,77150368,3251679551
(주)호텔신라,008770,2016/12,27830466,78965728,3715311074
(주)호텔신라,008770,2017/12,25286263,73086158,4011499999
(주)호텔신라,008770,2018/12,110308150,209105001,4713673210
(주)호텔신라,008770,2019/12,169427576,295859975,5717306417
(주)호텔신라,008770,2020/12,-283345632,-185280168,3188065338
(주)호텔신라,008770,2021/12,27059370,118811528,3779129066
(주)호텔신라,008770,2022/12,-50164252,78346331,4922008727
(주)화승엔터프라이즈,241590,2015/12,-1205,-1206,0
(주)화승엔터프라이즈,241590,2016/12,34935212,43832662,640234068
(주)화승엔터프라이즈,241590,2017/12,41613967,58540854,768224190
(주)화승엔터프라이즈,241590,2018/12,17078475,40300047,879226467
(주)화승엔터프라이즈,241590,2019/12,65186144,85444433,1201591251
(주)화승엔터프라이즈,241590,2020/12,41458632,62460806,1115756451
(주)화승엔터프라이즈,241590,2021/12,-6848467,7099075,1138575158
(주)화승엔터프라이즈,241590,2022/12,-7540043,52800969,1654029582
(주)효성,004800,2006/12,,,
(주)효성,004800,2007/12,198191118,448098321,7130717194
(주)효성,004800,2008/12,141545094,483832300,9600102298
(주)효성,004800,2009/12,238749092,633836859,10009192477
(주)효성,004800,2010/12,237083904,754274941,10146571321
(주)효성,004800,2011/12,-93794795,288837595,11342140662
(주)효성,004800,2012/12,107375682,189306841,12611749872
(주)효성,004800,2013/12,-236244457,485912289,12579156963
(주)효성,004800,2014/12,291989965,600346262,12177134355
(주)효성,004800,2015/12,525890998,950168850,12458453530
(주)효성,004800,2016/12,475401956,1016346709,11929113072
(주)효성,004800,2017/12,340839217,770807277,12546410309
(주)효성,004800,2018/12,3425976747,143483398,2991006158
(주)효성,004800,2019/12,150009465,236828089,3373447404
(주)효성,004800,2020/12,1220252,138793356,2782554819
(주)효성,004800,2021/12,540586505,640562746,3538942985
(주)효성,004800,2022/12,24807189,64887143,3719325523
(주)후성,093370,2006/12,,,
(주)후성,093370,2007/12,6853232,-2085759,143465032
(주)후성,093370,2008/12,14611244,3810848,137815737
(주)후성,093370,2009/12,6920871,200882,146479981
(주)후성,093370,2010/12,5929105,8184721,192379134
(주)후성,093370,2011/12,14662106,25399430,242411857
(주)후성,093370,2012/12,16861175,-5876604,222678376
(주)후성,093370,2013/12,-30294675,-15901704,203418691
(주)후성,093370,2014/12,-68698008,-9215010,187022363
(주)후성,093370,2015/12,13721206,15626871,215238476
(주)후성,093370,2016/12,65591685,36433577,192073256
(주)후성,093370,2017/12,28223115,35482506,248838270
(주)후성,093370,2018/12,28050996,39591457,274933667
(주)후성,093370,2019/12,205810,13436225,248943838
(주)후성,093370,2020/12,-1334233,2806756,261599806
(주)후성,093370,2021/12,31279494,58138944,381256775
(주)후성,093370,2022/12,112437649,105370138,610564329
(주)휠라홀딩스,081660,2006/12,,,
(주)휠라홀딩스,081660,2007/12,55515948,16255333,393389553
(주)휠라홀딩스,081660,2008/12,-17844530,28895980,444098863
(주)휠라홀딩스,081660,2009/12,38435124,84990723,502259313
(주)휠라홀딩스,081660,2010/12,83448838,101772430,615548843
(주)휠라홀딩스,081660,2011/12,676762,106603493,764406105
(주)휠라홀딩스,081660,2012/12,121690067,91443016,670437697
(주)휠라홀딩스,081660,2013/12,96150463,98129305,736135754
(주)휠라홀딩스,081660,2014/12,60421924,93548938,797475548
(주)휠라홀딩스,081660,2015/12,-133328122,80561575,815749832
(주)휠라홀딩스,081660,2016/12,311126247,11837651,967128445
(주)휠라홀딩스,081660,2017/12,108109559,217465972,2530323757
(주)휠라홀딩스,081660,2018/12,210049967,357102169,2954642540
(주)휠라홀딩스,081660,2019/12,338143799,470676493,3450421530
(주)휠라홀딩스,081660,2020/12,197738719,341077884,3128805853
(주)휠라홀딩스,081660,2021/12,337809330,492851154,3793958640
(주)휠라홀딩스,081660,2022/12,467543841,435072372,4221750127
DB손해보험(주),005830,2006/03,,,
DB손해보험(주),005830,2007/03,,,
DB손해보험(주),005830,2008/03,,,
DB손해보험(주),005830,2009/03,,,
DB손해보험(주),005830,2010/03,,,
DB손해보험(주),005830,2011/03,,,
DB손해보험(주),005830,2012/03,,,
DB손해보험(주),005830,2013/03,,,
DB손해보험(주),005830,2014/12,,,
DB손해보험(주),005830,2015/12,,,
DB손해보험(주),005830,2016/12,,,
DB손해보험(주),005830,2017/12,,,
DB손해보험(주),005830,2018/12,,,
DB손해보험(주),005830,2019/12,,,
DB손해보험(주),005830,2020/12,,,
DB손해보험(주),005830,2021/12,,,
DB손해보험(주),005830,2022/12,,,
HD현대(주),267250,2017/12,1013033249,843038417,14299511713
HD현대(주),267250,2018/12,283985348,861427338,27256649937
HD현대(주),267250,2019/12,115347380,666593845,26630333352
HD현대(주),267250,2020/12,-789719525,-597108836,18910981519
HD현대(주),267250,2021/12,186012264,1085411576,28158746399
HD현대(주),267250,2022/12,2234955013,3387008264,60849668073
KG스틸(주),016380,2006/12,,,
KG스틸(주),016380,2007/12,33819281,-10576218,2279202201
KG스틸(주),016380,2008/12,-91020459,32595044,3161026389
KG스틸(주),016380,2009/12,51315499,13293157,2638099745
KG스틸(주),016380,2010/12,-32419717,104017815,3671436800
KG스틸(주),016380,2011/12,-216895612,23359411,4259506242
KG스틸(주),016380,2012/12,-110201126,16910452,3934192553
KG스틸(주),016380,2013/12,-140522544,25867042,3781241475
KG스틸(주),016380,2014/12,-1281183446,-160142736,3024439786
KG스틸(주),016380,2015/12,-48068315,78584907,2320792157
KG스틸(주),016380,2016/12,-72710584,143611068,2328039348
KG스틸(주),016380,2017/12,-124509403,-11767707,2596196911
KG스틸(주),016380,2018/12,-66060479,-16372390,2545097238
KG스틸(주),016380,2019/12,-33537540,34639840,2428250197
KG스틸(주),016380,2020/12,66893129,110778751,2342443591
KG스틸(주),016380,2021/12,190707951,296911905,3354789186
KG스틸(주),016380,2022/12,534763543,340351531,3819689028
LG이노텍(주),011070,2006/12,,,
LG이노텍(주),011070,2007/12,,,
LG이노텍(주),011070,2008/12,51742033,76093166,1921580134
LG이노텍(주),011070,2009/12,65216903,51278849,2457656177
LG이노텍(주),011070,2010/12,195831340,156455832,4103476715
LG이노텍(주),011070,2011/12,-145374519,-66836148,4553009462
LG이노텍(주),011070,2012/12,-25004592,77243705,5315958099
LG이노텍(주),011070,2013/12,15541927,136150073,6211515631
LG이노텍(주),011070,2014/12,112676677,313958826,6466119296
LG이노텍(주),011070,2015/12,95091926,223685062,6138128791
LG이노텍(주),011070,2016/12,4952970,104825998,5754565529
LG이노텍(주),011070,2017/12,174778426,296491318,7641360524
LG이노텍(주),011070,2018/12,163100029,263517410,7982103643
LG이노텍(주),011070,2019/12,102300471,403129278,8302068231
LG이노텍(주),011070,2020/12,236127867,681019009,9541789541
LG이노텍(주),011070,2021/12,888282436,1264223241,14945609219
LG이노텍(주),011070,2022/12,979848641,1271751532,19589409483
LS일렉트릭(주),010120,2006/12,,,
LS일렉트릭(주),010120,2007/12,110739470,160726799,1352880710
LS일렉트릭(주),010120,2008/12,94782355,153246006,1505717975
LS일렉트릭(주),010120,2009/12,168653116,169299115,1559415238
LS일렉트릭(주),010120,2010/12,123385710,174277012,1834829956
LS일렉트릭(주),010120,2011/12,69721028,128217478,2070928963
LS일렉트릭(주),010120,2012/12,97263372,154164174,2232430239
LS일렉트릭(주),010120,2013/12,113990999,174925106,2351886671
LS일렉트릭(주),010120,2014/12,105145672,157569944,2293984269
LS일렉트릭(주),010120,2015/12,70553628,154402117,2201675838
LS일렉트릭(주),010120,2016/12,80747592,124423932,2213616051
LS일렉트릭(주),010120,2017/12,106004533,158442276,2343745307
LS일렉트릭(주),010120,2018/12,132234958,205047548,2484978337
LS일렉트릭(주),010120,2019/12,103042612,168548577,2346848549
LS일렉트릭(주),010120,2020/12,85485547,133713579,2402672528
LS일렉트릭(주),010120,2021/12,85310346,155131917,2668264980
LS일렉트릭(주),010120,2022/12,91210000,187524017,3377070216
SK이노베이션(주),096770,2007/12,346482501,675271500,20491269544
SK이노베이션(주),096770,2008/12,907490821,2028640373,52606359936
SK이노베이션(주),096770,2009/12,698613534,1225501106,43867170720
SK이노베이션(주),096770,2010/12,1149181601,1891155356,53722460830
SK이노베이션(주),096770,2011/12,3175843551,2842354016,68371154904
SK이노베이션(주),096770,2012/12,1182351665,1699364288,73330011478
SK이노베이션(주),096770,2013/12,778733149,1382891484,66669522040
SK이노베이션(주),096770,2014/12,-537165529,-231276783,65865269122
SK이노베이션(주),096770,2015/12,867676735,1979564947,48356320414
SK이노베이션(주),096770,2016/12,1721434289,3228337172,39520538747
SK이노베이션(주),096770,2017/12,2145101728,3234369756,46260932050
SK이노베이션(주),096770,2018/12,1709984041,2117589790,54510898386
SK이노베이션(주),096770,2019/12,65774590,1269292250,49876534172
SK이노베이션(주),096770,2020/12,-2146738601,-2568795615,34164529332
SK이노베이션(주),096770,2021/12,501008018,1754170704,46842929105
SK이노베이션(주),096770,2022/12,1895179127,3917340789,78056939448
고려아연(주),010130,2006/12,,,
고려아연(주),010130,2007/12,429538432,561936408,3372154556
고려아연(주),010130,2008/12,289670156,545230493,3086638706
고려아연(주),010130,2009/12,418447184,419001209,3185068295
고려아연(주),010130,2010/12,554542043,684156884,3838012478
고려아연(주),010130,2011/12,713725941,964410897,5556409360
고려아연(주),010130,2012/12,568030947,757538900,5497530087
고려아연(주),010130,2013/12,452757832,598609230,4817733929
고려아연(주),010130,2014/12,504874328,682672613,4938531768
고려아연(주),010130,2015/12,513990324,672218933,4771442958
고려아연(주),010130,2016/12,594584342,764684588,5847513112
고려아연(주),010130,2017/12,634031143,894752364,6596671357
고려아연(주),010130,2018/12,534814939,764718764,6883323140
고려아연(주),010130,2019/12,638613352,805328837,6694810890
고려아연(주),010130,2020/12,574828671,897387769,7581926858
고려아연(주),010130,2021/12,811106029,1096146344,9976776444
고려아연(주),010130,2022/12,798264387,919171131,11219358600
그랜드코리아레저(주),114090,2006/12,,,
그랜드코리아레저(주),114090,2007/12,,,
그랜드코리아레저(주),114090,2008/12,,,
그랜드코리아레저(주),114090,2009/12,,,
그랜드코리아레저(주),114090,2010/12,,,
그랜드코리아레저(주),114090,2011/12,,,
그랜드코리아레저(주),114090,2012/12,,,
그랜드코리아레저(주),114090,2013/12,,,
그랜드코리아레저(주),114090,2014/12,,,
그랜드코리아레저(주),114090,2015/12,,,
그랜드코리아레저(주),114090,2016/12,,,
그랜드코리아레저(주),114090,2017/12,,,
그랜드코리아레저(주),114090,2018/12,77740630,105058462,480339214
그랜드코리아레저(주),114090,2019/12,72396402,96802634,490752464
그랜드코리아레저(주),114090,2020/12,-64326966,-88810805,184462332
그랜드코리아레저(주),114090,2021/12,-113272119,-145828747,85086861
그랜드코리아레저(주),114090,2022/12,-22744367,-13917278,262110551
금호석유화학(주),011780,2006/12,,,
금호석유화학(주),011780,2007/12,129682652,344092913,5867310565
금호석유화학(주),011780,2008/12,-166046847,399366034,7192479268
금호석유화학(주),011780,2009/12,-1006410422,110362080,6897629784
금호석유화학(주),011780,2010/12,345969033,570999534,4957000454
금호석유화학(주),011780,2011/12,543769089,842154603,6457354166
금호석유화학(주),011780,2012/12,126109125,223802786,5883690067
금호석유화학(주),011780,2013/12,-42712971,134229023,5132132486
금호석유화학(주),011780,2014/12,88334748,184864990,4765671058
금호석유화학(주),011780,2015/12,121866343,163950028,3934509038
금호석유화학(주),011780,2016/12,80764817,157076708,3970435497
금호석유화학(주),011780,2017/12,217647432,262626430,5064779318
금호석유화학(주),011780,2018/12,503082598,554633082,5584910609
금호석유화학(주),011780,2019/12,294696728,367758876,4977931638
금호석유화학(주),011780,2020/12,582982311,742159983,4809535908
금호석유화학(주),011780,2021/12,1965576709,2406835527,8461841500
금호석유화학(주),011780,2022/12,1025704606,1147745513,7975625981
금호타이어(주),073240,2006/12,,,
금호타이어(주),073240,2007/12,-37718853,67594074,2451661945
금호타이어(주),073240,2008/12,-185231479,34191495,2881540332
금호타이어(주),073240,2009/12,-792889888,-119550322,2960222829
금호타이어(주),073240,2010/12,-51082993,130271151,3530006825
금호타이어(주),073240,2011/12,-26854087,185037699,3915875747
금호타이어(주),073240,2012/12,130586237,375346329,4070643978
금호타이어(주),073240,2013/12,100958039,345935826,3698541596
금호타이어(주),073240,2014/12,131608464,358398954,3437868862
금호타이어(주),073240,2015/12,-67465561,135962625,3040406690
금호타이어(주),073240,2016/12,-37895035,120050538,2947227755
