회사명,거래소코드,회계년도,[제조]정상영업이익증가율(IFRS),[제조]순이익증가율(IFRS),[제조]1주당순이익(IFRS),[제조]부채비율(IFRS),[제조]매출액정상영업이익률(IFRS),[제조]매출액증가율(IFRS),[제조]1주당 CASH FLOW(IFRS),[제조]1주당순자산(IFRS),[제조]PER(최고)(IFRS),[제조]PER(최저)(IFRS),[제조]PBR(최고)(IFRS),[제조]PBR(최저)(IFRS),[제조]PCR(최고)(IFRS),[제조]PCR(최저)(IFRS)
(주)BNK금융지주,138930,2011/12,,,,,,,,,,,,,,
(주)BNK금융지주,138930,2012/12,,,,,,,,,,,,,,
(주)BNK금융지주,138930,2013/12,,,,,,,,,,,,,,
(주)BNK금융지주,138930,2014/12,,,,,,,,,,,,,,
(주)BNK금융지주,138930,2015/12,,,,,,,,,,,,,,
(주)BNK금융지주,138930,2016/12,,,,,,,,,,,,,,
(주)BNK금융지주,138930,2017/12,,,,,,,,,,,,,,
(주)BNK금융지주,138930,2018/12,,,,,,,,,,,,,,
(주)BNK금융지주,138930,2019/12,,,,,,,,,,,,,,
(주)BNK금융지주,138930,2020/12,,,,,,,,,,,,,,
(주)BNK금융지주,138930,2021/12,,,,,,,,,,,,,,
(주)BNK금융지주,138930,2022/12,,,,,,,,,,,,,,
(주)DB하이텍,000990,2007/12,0,0,-682,263.15,-1.11,0,-376.97,15591.62,0,0,1.11,0.39,0,0
(주)DB하이텍,000990,2008/12,0,0,-8646,287.47,-6.57,-1.79,-184.46,18914.45,0,0,0.57,0.13,0,0
(주)DB하이텍,000990,2009/12,0,0,-5361,288.09,-11.31,-14.45,2540.9,15802.81,0,0,0.81,0.2,5.02,1.24
(주)DB하이텍,000990,2010/12,0,0,-5435,261.8,-61.14,-48.53,1422.4,7704.8,0,0,1.71,0.72,9.28,3.88
(주)DB하이텍,000990,2011/12,0,0,-2414,305.87,-7.48,-9.96,1436.1,5132.76,0,0,3.66,1.21,13.09,4.32
(주)DB하이텍,000990,2012/12,0,0,-799,318.52,-2.47,9.28,1528.78,4444.95,0,0,2.49,1.35,7.23,3.92
(주)DB하이텍,000990,2013/12,0,0,-1823,431.96,-1.9,-15.44,640.94,2764.35,0,0,3.25,1.79,14.01,7.73
(주)DB하이텍,000990,2014/12,0,0,-1450,636.17,7.98,14.98,1064.06,1668.22,0,0,5.25,2.02,8.22,3.17
(주)DB하이텍,000990,2015/12,174.49,0,3131,262.19,18.66,17.42,3381.41,5469.77,6.74,1.47,3.53,0.77,5.71,1.25
(주)DB하이텍,000990,2016/12,38.12,-30.96,2034,176.13,22.22,15.98,5549.59,7611.25,10.6,5.92,2.75,1.54,3.78,2.11
(주)DB하이텍,000990,2017/12,-17.13,-15.45,1719,121.4,20.94,-12.08,4094.34,9093.33,14.03,6.76,2.58,1.24,5.73,2.76
(주)DB하이텍,000990,2018/12,-20.7,27.8,2192,93.66,16.87,-1.54,4106.39,11312.2,9.74,4.68,1.84,0.88,5.07,2.44
(주)DB하이텍,000990,2019/12,60.48,27.42,2790,68.82,22.44,20.64,3612.51,13629.91,10.6,3.67,2.12,0.73,7.99,2.76
(주)DB하이텍,000990,2020/12,32.03,36.73,3814,48.29,25.56,15.92,6975.04,17041.33,14.05,3.9,3.07,0.85,7.5,2.08
(주)DB하이텍,000990,2021/12,66.79,91.31,7293,39.99,32.84,29.78,8791.13,23974.62,11.12,6.84,3.3,2.03,9.01,5.54
(주)DB하이텍,000990,2022/12,92.65,76.24,12852,29.48,45.88,37.92,16366.95,35102.15,6.81,2.77,2.43,0.99,5.22,2.13
(주)JB금융지주,175330,2013/12,,,,,,,,,,,,,,
(주)JB금융지주,175330,2014/12,,,,,,,,,,,,,,
(주)JB금융지주,175330,2015/12,,,,,,,,,,,,,,
(주)JB금융지주,175330,2016/12,,,,,,,,,,,,,,
(주)JB금융지주,175330,2017/12,,,,,,,,,,,,,,
(주)JB금융지주,175330,2018/12,,,,,,,,,,,,,,
(주)JB금융지주,175330,2019/12,,,,,,,,,,,,,,
(주)JB금융지주,175330,2020/12,,,,,,,,,,,,,,
(주)JB금융지주,175330,2021/12,,,,,,,,,,,,,,
(주)JB금융지주,175330,2022/12,,,,,,,,,,,,,,
(주)KB금융지주,105560,2008/12,,,,,,,,,,,,,,
(주)KB금융지주,105560,2009/12,,,,,,,,,,,,,,
(주)KB금융지주,105560,2010/12,,,,,,,,,,,,,,
(주)KB금융지주,105560,2011/12,,,,,,,,,,,,,,
(주)KB금융지주,105560,2012/12,,,,,,,,,,,,,,
(주)KB금융지주,105560,2013/12,,,,,,,,,,,,,,
(주)KB금융지주,105560,2014/12,,,,,,,,,,,,,,
(주)KB금융지주,105560,2015/12,,,,,,,,,,,,,,
(주)KB금융지주,105560,2016/12,,,,,,,,,,,,,,
(주)KB금융지주,105560,2017/12,,,,,,,,,,,,,,
(주)KB금융지주,105560,2018/12,,,,,,,,,,,,,,
(주)KB금융지주,105560,2019/12,,,,,,,,,,,,,,
(주)KB금융지주,105560,2020/12,,,,,,,,,,,,,,
(주)KB금융지주,105560,2021/12,,,,,,,,,,,,,,
(주)KB금융지주,105560,2022/12,,,,,,,,,,,,,,
(주)강원랜드,035250,2007/12,0,0,1383,28.85,39.21,0,2025.49,6711.91,20.61,11.84,4.2,2.41,13.92,8
(주)강원랜드,035250,2008/12,12.58,5.63,1472,27.28,40.96,7.76,1774.78,6930.47,17.33,6.3,3.61,1.31,14.11,5.13
(주)강원랜드,035250,2009/12,-1.22,26.11,1902,26.29,38.54,4.99,2299.46,7931.7,9.87,5.98,2.27,1.37,7.83,4.74
(주)강원랜드,035250,2010/12,21.29,11.4,2128,24.12,42.95,8.84,2297.11,8927.03,15.46,7.44,3.52,1.69,13.67,6.57
(주)강원랜드,035250,2011/12,-11.17,-9.45,1935,19.84,39.65,-3.79,2004.82,9785.09,17.32,12.62,3.25,2.37,15.89,11.57
(주)강원랜드,035250,2012/12,-16.82,-24.63,1461,22.33,32.24,2.31,2142.71,10423.59,23.02,16.09,3.06,2.14,14.89,10.41
(주)강원랜드,035250,2013/12,-4.37,-1.14,1446,23.04,29.37,4.95,2019.91,11105.43,27,18.79,3.33,2.32,18.32,12.75
(주)강원랜드,035250,2014/12,32.05,24.11,1795,24.46,35.27,9.98,2415.29,11890.24,21.64,16.41,3.09,2.35,15.24,11.55
(주)강원랜드,035250,2015/12,14.74,18.32,2123,23.04,37.03,9.29,2719.47,13081.8,22.81,14.81,3.51,2.28,16.88,10.96
(주)강원랜드,035250,2016/12,3.48,5.7,2244,22.23,36.88,3.9,2807.73,14265.66,20.97,16.62,3.13,2.48,15.88,12.59
(주)강원랜드,035250,2017/12,-14.25,-3.93,2156,19.47,33.43,-5.41,2178.03,15425.13,19.36,15.86,2.56,2.1,18.16,14.88
(주)강원랜드,035250,2018/12,-18.84,-31.98,1467,17.93,30.28,-10.41,1711.07,15908.84,24.65,18.2,2.15,1.59,20.02,14.79
(주)강원랜드,035250,2019/12,15.61,12.88,1655,19.31,33.13,5.68,1911.72,16511.7,22.02,17.63,2.09,1.67,18.07,14.46
(주)강원랜드,035250,2020/12,0,0,-1375,12.06,-90.24,-68.54,-3074.23,15149.84,0,0,1.96,1.06,0,0
(주)강원랜드,035250,2021/12,0,0,-59,17.49,-6.71,64.9,1005.49,15174.29,0,0,1.95,1.43,29.49,21.53
(주)강원랜드,035250,2022/12,0,0,572,21.86,17.17,61.22,1962.58,15602.98,52.89,41.72,1.84,1.45,14.6,11.52
(주)녹십자,006280,2007/12,0,0,5041,80.35,13.21,0,3908.79,24175.94,20.42,9.91,4.16,2.02,25.71,12.48
(주)녹십자,006280,2008/12,16.23,10.18,5525,105.62,13.16,16.69,-2300.3,27091.54,18.36,12.89,3.68,2.58,0,0
(주)녹십자,006280,2009/12,75.75,64.76,9021,98.71,18.56,24.63,12429.28,37081.84,24.68,8.63,5.95,2.08,17.74,6.2
(주)녹십자,006280,2010/12,28.18,42.21,12127,38.93,19.35,22.98,8707.02,52460.26,13.91,8.5,3.09,1.89,18.66,11.4
(주)녹십자,006280,2011/12,-46.27,-52.78,5415,31.61,11.77,-11.65,5254.5,57605.72,34.85,21.08,3.22,1.95,35.4,21.41
(주)녹십자,006280,2012/12,-19.41,0.85,5393,34.1,9.26,2.39,4916.48,62615.56,32.79,21.18,2.81,1.82,35.9,23.19
(주)녹십자,006280,2013/12,6.57,25.52,5999,26.43,8.9,10.92,2130.41,69164.97,26.28,18.97,2.31,1.67,75.1,54.21
(주)녹십자,006280,2014/12,22.92,-11.38,5246,42.01,10.16,7.62,4565.38,69581.94,28.51,22.44,2.12,1.67,32.42,25.52
(주)녹십자,006280,2015/12,-2.19,82.33,9565,37.54,9.3,6.87,5212.31,77216.04,29.59,13.37,3.62,1.64,53.72,24.27
(주)녹십자,006280,2016/12,-18.27,-43.13,5445,44.88,6.72,13.17,-1133.51,78224.87,47.65,24.8,3.27,1.7,0,0
(주)녹십자,006280,2017/12,13.58,-12.94,4798,52.6,7.18,6.33,3973.91,81102.6,52.28,29.23,3.02,1.69,61.65,34.47
(주)녹십자,006280,2018/12,-41.24,-12.48,4200,49.63,4.06,3.91,1045.26,81993.46,63.39,29.14,3.17,1.45,248.74,114.33
(주)녹십자,006280,2019/12,-9.61,-75.3,1037,66.05,3.65,0.41,3654.06,81258.75,156.93,95.64,1.95,1.19,43.51,26.52
(주)녹십자,006280,2020/12,0.39,350.11,4670,69.3,3.42,7.13,4190.03,84656.72,99.66,21.36,5.36,1.15,108.47,23.25
(주)녹십자,006280,2021/12,43.2,165.31,12389,57.14,5.14,-4.68,10071.7,93741.27,44.46,17.56,5.73,2.26,53.42,21.1
(주)녹십자,006280,2022/12,16.83,-61.59,4758,55.41,5.65,6.38,7065.89,93439.13,48.31,24.42,2.4,1.21,31.77,16.06
(주)녹십자홀딩스,005250,2007/12,0,0,3594,120.88,62.4,0,10007.96,42653.14,37.01,22.06,2.46,1.47,10.49,6.26
(주)녹십자홀딩스,005250,2008/12,2.72,65.26,5975,108.86,58.43,9.7,1914.41,45416.27,20.67,10.66,2.13,1.1,50.62,26.12
(주)녹십자홀딩스,005250,2009/12,79.02,76.06,10549,67.25,78.77,32.79,1689.41,65432.78,16.17,6.63,2.04,0.84,79.02,32.38
(주)녹십자홀딩스,005250,2010/12,-59.15,-60.3,373,71.7,67.46,-52.31,592.83,108816.11,41.19,24.41,1.24,0.74,227.72,134.95
(주)녹십자홀딩스,005250,2011/12,-35.76,7.33,368,71.74,41.23,5.12,178.81,9279.18,469.91,35.71,15.07,1.15,850.08,64.6
(주)녹십자홀딩스,005250,2012/12,19.36,132.66,861,29.71,54.27,-9.32,42.21,10446.16,23.59,15.88,1.7,1.14,420.54,283.12
(주)녹십자홀딩스,005250,2013/12,0.42,-56.56,372,35.09,48.77,11.75,-307.47,11181.4,55.52,35.95,1.62,1.05,0,0
(주)녹십자홀딩스,005250,2014/12,8.17,21.28,433,28.8,49.44,6.7,103.63,10991.84,63.19,30.52,2.28,1.1,241.73,116.76
(주)녹십자홀딩스,005250,2015/12,4.79,-9.36,392,48.84,39.86,29.96,-734.25,10923.13,172.55,53.85,5.68,1.77,0,0
(주)녹십자홀딩스,005250,2016/12,61.57,50.52,590,48.54,31.3,105.76,1118.73,11172.71,95.96,36.15,4.65,1.75,46.39,17.48
(주)녹십자홀딩스,005250,2017/12,0.59,-23.21,453,62.88,26.84,17.32,1235.82,11555.39,105.34,51.04,3.79,1.83,35.4,17.15
(주)녹십자홀딩스,005250,2018/12,14.4,-5.18,430,70.23,25.29,21.43,1205.73,11491.46,111.48,52.56,3.82,1.8,36.41,17.17
(주)녹십자홀딩스,005250,2019/12,-22.38,43.78,618,55.87,43.26,-54.63,690.13,11660.14,48.04,30.99,2.33,1.51,39.41,25.43
(주)녹십자홀딩스,005250,2020/12,50.26,79.57,1110,71.31,52.44,23.97,948.23,12177.99,48.68,14.36,4.06,1.2,52.2,15.4
(주)녹십자홀딩스,005250,2021/12,-13.83,-29.21,785,63.09,48.15,-6.16,714.2,12710.56,78.21,33.55,4.43,1.9,78.83,33.81
(주)녹십자홀딩스,005250,2022/12,-26.35,-54.8,355,66.02,39.27,-9.69,231.64,12748.76,90.36,45.95,2.31,1.17,126.92,64.54
(주)농심,004370,2007/12,0,0,17870,52.08,7.54,0,27169.55,164552.17,16.71,10.24,1.73,1.06,10.45,6.4
(주)농심,004370,2008/12,-11.12,-24.1,13569,55.46,6.04,10.97,26069.71,176841.8,19.65,12.09,1.43,0.88,9.72,5.98
(주)농심,004370,2009/12,3.88,62.44,22041,50.09,5.69,10.13,32740.32,192693.65,12.6,9.33,1.37,1.01,8.06,5.97
(주)농심,004370,2010/12,47.76,8.31,23874,46.95,8.19,2.69,35034.2,228874.95,11.65,8.59,1.16,0.85,7.55,5.57
(주)농심,004370,2011/12,-29.08,-37.58,14902,46.81,5.59,3.98,18477.82,235919.19,19.59,14.08,1.18,0.85,15.02,10.8
(주)농심,004370,2012/12,-7.6,-99.76,36,44.02,5.19,-0.6,4601.18,230288.49,8678.8,5952.01,1.29,0.88,64.33,44.12
(주)농심,004370,2013/12,-9.49,44542.04,16016,41.32,4.92,-4.5,24853.54,241312.76,23.78,15.07,1.5,0.95,14.57,9.23
(주)농심,004370,2014/12,-22.99,-26.51,11770,37.31,3.94,-3.71,13368.31,247113.3,28.42,21.81,1.29,0.99,23.79,18.25
(주)농심,004370,2015/12,48.45,69.23,19919,38.54,5.61,4.29,30648.94,261579.05,23.92,11.99,1.73,0.87,14.78,7.41
(주)농심,004370,2016/12,-34.38,68.64,33591,30.06,3.71,-0.88,34445.52,287442.3,16.91,8.83,1.88,0.98,15.68,8.19
(주)농심,004370,2017/12,10.08,-58.62,13902,25.46,4.1,-0.37,13674.69,296601.17,28.75,21.91,1.28,0.98,27.79,21.17
(주)농심,004370,2018/12,-11.99,-5.87,13085,27.05,3.6,0.13,17415.32,304354.15,28.9,17,1.18,0.69,20.64,12.14
(주)농심,004370,2019/12,-26.29,-25.63,9731,30.29,2.59,2.58,21872.16,308003.84,34.54,23.46,1.04,0.7,14.61,9.92
(주)농심,004370,2020/12,83.12,64.89,16046,25.8,4.29,10.5,30195.3,318920.1,26.32,14.59,1.26,0.7,13.3,7.37
(주)농심,004370,2021/12,-31.01,-23.35,12299,25.05,2.96,-0.15,22736.17,327764.32,29.46,23.13,1.05,0.83,15.15,11.9
(주)농심,004370,2022/12,1.54,8.5,13344,27.47,2.64,13.95,20937.54,338517.81,28.69,20.69,1.07,0.77,17.39,12.54
(주)대우건설,047040,2007/12,0,0,2774,118.97,9.25,0,-680.91,8747.96,10.49,5.68,3.45,1.87,0,0
(주)대우건설,047040,2008/12,-38.67,-73.67,770,181.55,5.23,8.43,-283.91,9693.03,34.94,9.03,2.73,0.71,0,0
(주)대우건설,047040,2009/12,-36.2,-67.61,250,189.38,3.09,7.9,251.6,9200.12,65.14,31.19,1.74,0.83,63.59,30.45
(주)대우건설,047040,2010/12,0,0,-2535,190.6,-14.7,-5.33,-662.56,7677.42,0,0,1.86,1.12,0,0
(주)대우건설,047040,2011/12,0,0,552,167.37,5.19,4.66,-148.83,7919.45,28.78,14.52,1.98,1,0,0
(주)대우건설,047040,2012/12,0.1,-29.71,388,175.57,4.46,16.33,-2911.42,7972.29,31.42,20.7,1.51,1,0,0
(주)대우건설,047040,2013/12,0,0,-1810,270.82,-3.01,2.89,-1493.42,6110.89,0,0,1.69,1.1,0,0
(주)대우건설,047040,2014/12,0,0,261,273.31,4.22,17.06,866.68,6164.94,40.1,21,1.68,0.88,11.94,6.25
(주)대우건설,047040,2015/12,-19.48,36.31,356,246.58,3.39,0.25,1708.72,6480.96,26.52,14.52,1.44,0.79,5.46,2.99
(주)대우건설,047040,2016/12,0,0,-1855,365.13,-4.25,11.01,544.71,4710.59,0,0,1.61,1.07,13.95,9.27
(주)대우건설,047040,2017/12,0,0,542,272.34,3.15,3.35,394.16,5204.42,15.52,9.5,1.6,0.98,21.11,12.91
(주)대우건설,047040,2018/12,59.55,11.15,603,269.61,5.58,-9.95,165.64,5194.83,12.49,7.22,1.43,0.83,44.92,25.96
(주)대우건설,047040,2019/12,-72.58,-96.86,19,301.63,1.93,-20.7,-1072.49,5135.19,327.48,201.13,1.19,0.73,0,0
(주)대우건설,047040,2020/12,141.49,2173.88,431,254.38,4.94,-5.62,645.15,5536.54,12.8,5.29,0.98,0.41,8.45,3.49
(주)대우건설,047040,2021/12,51.93,101.75,869,237.4,7.09,5.87,3560.42,6404.75,11.11,5.89,1.49,0.79,2.68,1.42
(주)대우건설,047040,2022/12,-24.35,-28.63,620,222.94,4.65,15.25,-1282.22,7060.71,12.25,6.44,1.06,0.56,0,0
(주)대웅,003090,2007/03,0,0,4348,5.97,49.74,0,564.51,24852.15,7,3.51,1.11,0.56,48.71,24.45
(주)대웅,003090,2008/03,29.73,22.62,5362,3.56,51.41,25.52,1171.71,28861.1,8.72,4.54,1.46,0.76,35.85,18.65
(주)대웅,003090,2009/03,-94.45,-47.26,4266,4.69,1.88,51.41,2085.49,37895.86,15.75,4.41,1.06,0.3,19.18,5.37
(주)대웅,003090,2010/03,2085.19,102.2,3954,4.79,54.35,-24.22,223.21,16057.75,13.71,8.24,1.68,1.01,120.74,72.58
(주)대웅,003090,2011/12,0,0,1181,7.18,25.58,0,765.63,23169.02,21.44,15.31,0.79,0.56,23.77,16.98
(주)대웅,003090,2012/12,3.51,125.42,2586,6.07,27.18,-2.59,1364.21,24163.49,12.65,7.42,0.98,0.58,17.37,10.19
(주)대웅,003090,2013/12,-11.13,-54.53,1170,5.74,24.54,-1.54,628.97,24752.38,48.61,25.89,1.67,0.89,65.82,35.06
(주)대웅,003090,2014/12,10.68,14.78,1334,5.64,25.7,5.65,962.64,24999.25,58.31,37.54,2.28,1.47,59.21,38.12
(주)대웅,003090,2015/12,9.18,-22.3,1037,8.33,25.79,8.81,1022.1,25467.11,173.12,54.9,5.16,1.64,128.66,40.8
(주)대웅,003090,2016/12,-63.58,-32.55,691,5.93,9.57,-1.85,801.06,26130.33,144.62,78.46,2.84,1.54,92.5,50.18
(주)대웅,003090,2017/12,181.4,89.23,261,5.86,24.22,11.2,755.1,26749.52,67.56,12.07,2.45,0.44,86.74,15.49
(주)대웅,003090,2018/12,-9.78,9.21,285,5.41,24.98,-12.51,112.55,5503.14,116.87,64.93,4.5,2.5,219.91,122.17
(주)대웅,003090,2019/12,0.42,-48.67,146,5.49,24.4,2.79,179.31,5452.05,202.38,109.01,4.04,2.17,122.7,66.09
(주)대웅,003090,2020/12,297.97,626.51,1094,5.98,54.56,77.97,714.03,5806.48,109.78,8.19,14.93,1.11,121.42,9.06
(주)대웅,003090,2021/12,6.53,5.61,1167,5.03,52.91,9.85,848.96,6595.12,85.37,35.07,10.8,4.44,83.87,34.45
(주)대웅,003090,2022/12,6.99,11.16,1297,5,53.2,6.41,780.52,7449.5,39.1,19.63,4.87,2.44,46.44,23.32
(주)대웅제약,069620,2007/03,0,0,5294,51.46,17.55,0,4956.5,20275.37,12.95,5.88,3.14,1.43,12.83,5.83
(주)대웅제약,069620,2008/03,5.63,21.56,6277,46.7,15.33,20.93,2673.16,25578.45,18.17,8.37,4.24,1.95,40.59,18.69
(주)대웅제약,069620,2009/03,-41.82,-44.26,3444,75.49,7.89,13.1,3092.64,25247.12,33.5,8.92,4.3,1.14,35.08,9.34
(주)대웅제약,069620,2010/03,72.93,50.46,5096,58.01,12.17,12.07,9005.92,28340.12,15.24,9.94,2.55,1.66,8.03,5.24
(주)대웅제약,069620,2011/12,0,0,5310,37.33,9.16,0,7287.13,29785.18,10.05,5.42,1.59,0.86,6.49,3.5
(주)대웅제약,069620,2012/12,-41.57,-33.25,3448,24.07,5.69,-5.94,4018.15,30739.77,16.56,6.6,1.65,0.66,12.62,5.03
(주)대웅제약,069620,2013/12,90.46,69.81,5685,30.86,10.67,1.54,4809.24,34629.59,17.69,9.02,2.59,1.32,18.63,9.5
(주)대웅제약,069620,2014/12,-25.46,-45.81,3080,51.05,7.38,7.76,2313.41,35420.46,29.96,19.86,2.32,1.54,35.53,23.56
(주)대웅제약,069620,2015/12,2.57,54.86,4770,66.3,6.88,10.08,3244.92,39267.37,35.65,13.04,3.86,1.41,46.69,17.07
(주)대웅제약,069620,2016/12,-35.74,-33.02,3195,96.12,4.46,-0.81,1183.34,40161.57,42.17,22,2.99,1.56,101.41,52.9
(주)대웅제약,069620,2017/12,26.13,11.37,3558,92.48,5.15,9.16,5462.98,40090.55,56.16,20.95,4.44,1.66,32.58,12.15
(주)대웅제약,069620,2018/12,-31.07,-95.97,144,99.92,3.26,8.86,4639.98,39757.26,1779.52,1032.51,5.72,3.32,49.03,28.45
(주)대웅제약,069620,2019/12,2.22,1265.61,1960,98.91,3.13,6.53,3278.45,39243.47,124.3,73.32,5.53,3.26,66.19,39.04
(주)대웅제약,069620,2020/12,-59.85,-84.48,294,106.02,1.34,-6.01,8489.44,40276.83,1057.6,233.3,7.11,1.57,33.75,7.44
(주)대웅제약,069620,2021/12,656.35,1040.42,3253,105.07,9.05,11.69,4138.42,39741.08,67,38.2,5.21,2.97,50.02,28.51
(주)대웅제약,069620,2022/12,10.96,35.67,4387,108.23,9.12,10.05,7982.84,41042.67,46.65,30.3,4.76,3.09,24.49,15.91
(주)대한항공,003490,2007/12,0,0,148,243.69,7.23,0,9174.11,56469.96,607.18,220.27,1.57,0.57,9.69,3.52
(주)대한항공,003490,2008/12,0,0,-28762,462.01,-0.97,15.89,-1613.68,35548.13,0,0,2.26,0.67,0,0
(주)대한항공,003490,2009/12,0,0,-1464,453.45,1.42,-8.02,6678.43,37631.68,0,0,1.51,0.76,8.53,4.27
(주)대한항공,003490,2010/12,768.87,0,5570,591.35,10.27,20.07,41922.64,30863.78,16.71,10.39,2.78,1.73,2.04,1.27
(주)대한항공,003490,2011/12,-65.99,0,-4458,824.92,3.34,4.67,24815.18,25427.44,0,0,3.1,1.5,3.18,1.53
(주)대한항공,003490,2012/12,-31.08,0,3844,771.14,2.21,3.88,28159.69,28278.13,16.64,11.9,2.08,1.49,2.09,1.5
(주)대한항공,003490,2013/12,0,0,-4540,823.31,-0.15,-4.5,25859.93,28300.01,0,0,1.73,0.95,1.89,1.04
(주)대한항공,003490,2014/12,0,0,-3502,982,3.19,-0.27,30789.48,27750.64,0,0,1.83,1.09,1.65,0.99
(주)대한항공,003490,2015/12,130.66,0,-5749,903.75,7.6,-3.18,37637.62,28392.02,0,0,1.92,0.95,1.45,0.72
(주)대한항공,003490,2016/12,25.58,0,-7997,1273.5,9.38,1.72,37478.28,17226.93,0,0,2.08,1.33,0.96,0.61
(주)대한항공,003490,2017/12,-11.39,0,9909,537.86,8.1,2.61,30753.64,36158.36,3.96,2.55,1.09,0.7,1.28,0.82
(주)대한항공,003490,2018/12,-31.91,0,-1255,744.67,5.15,7.15,26901.28,26919.66,0,0,1.47,0.93,1.47,0.93
(주)대한항공,003490,2019/12,-57.09,0,-5928,813.93,2.33,-2.87,23976.7,26570.72,0,0,1.57,0.82,1.74,0.91
(주)대한항공,003490,2020/12,-16.78,0,-1854,634.47,3.22,-39.76,15013.06,32552.19,0,0,0.93,0.39,2.01,0.85
(주)대한항공,003490,2021/12,514.45,0,1933,275.36,16.73,18.21,11117.31,21364.84,17.44,12.54,1.66,1.19,3.18,2.29
(주)대한항공,003490,2022/12,96.91,178.64,4931,204.21,21.5,53.23,14535.55,23611.95,6.76,4.23,1.38,0.86,2.24,1.4
(주)더블유게임즈,192080,2014/12,,,,,,,,,,,,,,
(주)더블유게임즈,192080,2015/12,0,0,2527,3.88,26.05,0,2861.4,27173.25,0,0,0,0,0,0
(주)더블유게임즈,192080,2016/12,41.83,42.97,2952,3.85,29.16,26.72,3165.45,21431.3,0,0,0,0,0,0
(주)더블유게임즈,192080,2017/12,31.48,-27.59,2204,3.74,36.9,3.91,3040.28,22852.83,0,0,0,0,0,0
(주)더블유게임즈,192080,2018/12,28.82,148.16,5279,4.22,39.69,19.74,4168.15,28407.99,0,0,0,0,0,0
(주)더블유게임즈,192080,2019/12,2.3,25.67,6541,6.94,39.14,3.74,4087.92,35105.56,12.95,7.47,2.23,1.28,19.13,11.03
(주)더블유게임즈,192080,2020/12,22.07,20.51,7851,6.1,40.06,19.27,4668.29,37834.44,11.83,4.88,2.27,0.94,18.38,7.58
(주)더블유게임즈,192080,2021/12,-21.13,-5.7,7383,15.75,35.37,-10.68,3725.02,46347.74,12.67,7.62,1.86,1.12,23.19,13.96
(주)더블유게임즈,192080,2022/12,-24.51,0,-427,12.63,27.54,-3.04,2278.05,34392.41,0,0,1.74,1.06,26.25,16
(주)동서,026960,2007/12,0,0,2603,16.56,10.19,0,2434.36,15691.27,0,0,0,0,0,0
(주)동서,026960,2008/12,22.71,17.85,3068,14.74,10.42,20.04,3633.17,17930.97,0,0,0,0,0,0
(주)동서,026960,2009/12,37.03,19.64,3670,12.38,13.05,9.39,2860.49,20537.18,0,0,0,0,0,0
(주)동서,026960,2010/12,2.88,-21.56,2879,10.74,11.87,13.15,2828.18,22630.7,0,0,0,0,0,0
(주)동서,026960,2011/12,6.32,7.25,3088,12.26,10.83,16.51,3179.76,24398.29,0,0,0,0,0,0
(주)동서,026960,2012/12,-9.86,7.36,1657,10.05,9.43,3.52,1683.98,13119.01,0,0,0,0,0,0
(주)동서,026960,2013/12,-0.52,-1.42,967,9.49,9.29,1.02,1012.43,8219.06,0,0,0,0,0,0
(주)동서,026960,2014/12,2.65,3.03,996,7.63,8.95,6.57,842.35,8607.24,0,0,0,0,0,0
(주)동서,026960,2015/12,-12.12,-5.67,940,8.27,7.72,1.89,999.27,8885.1,0,0,0,0,0,0
(주)동서,026960,2016/12,-7.31,27.57,1199,10.65,7.08,0.96,976.99,11109.24,29.06,21.15,3.12,2.27,35.52,25.84
(주)동서,026960,2017/12,1.66,2.7,1232,10.77,6.68,7.83,962.49,11526.98,27.44,20.1,2.92,2.14,34.96,25.61
(주)동서,026960,2018/12,-14.42,-4.58,1179,10.32,5.81,-1.62,871.44,11970.17,25.47,13.89,2.49,1.36,34.2,18.65
(주)동서,026960,2019/12,-10.47,17.39,1388,8.89,5.83,-10.75,1235.88,12709.95,15.94,12.09,1.72,1.31,17.72,13.43
(주)동서,026960,2020/12,31.05,-14.66,1184,8.79,7.65,-0.18,757.47,13150.38,31.31,12.07,2.79,1.08,48.45,18.68
(주)동서,026960,2021/12,-1.89,-3,1149,8.91,6.67,12.62,816.09,13670.03,39.14,24.89,3.26,2.07,54.53,34.68
(주)동서,026960,2022/12,4.8,48.08,1701,4.9,6.71,4.06,829.37,14610.64,18.65,11.43,2.15,1.32,37.86,23.21
(주)두산,000150,2007/12,0,0,1523,216.12,4.92,0,6044.06,21054.28,269.94,42.69,14.35,2.27,51.79,8.19
(주)두산,000150,2008/12,-61.67,215.34,4739,78.27,2.36,-20.2,3805.19,49955.49,59.78,15.64,4.32,1.13,56.76,14.85
(주)두산,000150,2009/12,0,111.69,10006,51.38,-3.16,-19.86,938.21,57337.2,17.9,8.58,2.37,1.14,144.96,69.49
(주)두산,000150,2010/12,0,-42.14,5752,46.81,9.93,16.85,3101.47,63447.55,39.78,18.39,2.62,1.21,55.94,25.86
(주)두산,000150,2011/12,39.83,15.57,6914,61.46,10.12,37.29,5947.09,58492.02,33.97,20.07,2.79,1.65,28.75,16.98
(주)두산,000150,2012/12,-26.42,-47.9,3737,61.08,7.8,-4.61,7426.63,61908.45,60.58,40.04,2.69,1.78,23.63,15.62
(주)두산,000150,2013/12,36.05,84.98,7088,67.27,11.83,-10.27,8806.31,66776.46,26.68,20.62,2.14,1.66,17.26,13.34
